Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 15.70, 6.04, 2.97, 273.75, 25.90
13.00, 0.00, 13.40, 6.14, 2.98, 273.75, 22.07
25.00, 0.00, 1004.00, 5.10, 2.99, 273.75, 18.82
37.00, 0.00, 545.60, 5.62, 2.92, 273.75, 19.86
49.00, 0.00, 325.70, 5.81, 2.80, 266.25, 24.62
61.00, 0.00, 222.10, 5.88, 2.68, 255.45, 7.20
73.00, 0.00, 172.70, 5.96, 2.54, 243.45, 2.32
85.00, 0.00, 150.40, 6.05, 2.41, 230.70, 8.83
97.00, 0.00, 137.00, 6.00, 2.26, 217.05, 28.22
109.00, 0.00, 136.00, 5.98, 2.14, 203.25, 40.42
121.00, 0.00, 139.40, 6.00, 2.00, 190.05, 17.31
133.00, 0.00, 132.70, 5.95, 1.87, 177.00, 32.29
145.00, 0.00, 131.90, 6.01, 1.72, 163.80, 25.32
157.00, 0.00, 129.60, 6.05, 1.58, 150.60, 16.38
169.00, 0.00, 133.40, 6.00, 1.43, 137.55, 0.93
181.00, 0.00, 121.80, 6.00, 1.29, 124.50, 2.90
193.00, 0.00, 133.30, 6.02, 1.15, 111.30, 29.38
205.00, 0.00, 127.30, 6.01, 1.04, 98.10, 28.22
218.00, 0.00, 129.50, 6.02, 0.92, 84.75, 20.09
230.00, 0.00, 136.00, 5.94, 0.80, 71.70, 6.74
242.00, 0.00, 133.50, 5.99, 0.68, 58.80, 6.27
254.00, 0.00, 134.10, 5.98, 0.57, 46.05, 24.39
266.00, 0.00, 35.90, 6.02, 0.45, 33.45, 26.95
278.00, 0.00, 55.40, 6.12, 0.37, 21.00, 32.17
290.00, 0.00, 20.50, 6.12, 0.29, 11.85, 21.60
302.00, 0.00, 21.00, 6.13, 0.27, 6.45, 28.34
314.00, 0.00, 21.20, 6.13, 0.27, 4.05, 33.33
326.00, 0.00, 16.60, 6.15, 0.26, 3.00, 34.73
338.00, 0.00, 18.40, 6.12, 0.25, 2.40, 14.29
350.00, 0.00, 19.70, 6.15, 0.25, 2.40, 14.52
362.00, 0.00, 22.80, 5.92, 0.25, 2.25, 13.36
374.00, 0.00, 18.50, 6.12, 0.25, 2.25, 26.25
386.00, 0.00, 18.80, 6.12, 0.26, 2.25, 15.33
398.00, 0.00, 19.40, 6.15, 0.26, 2.25, 21.14
410.00, 0.00, 18.90, 6.15, 0.25, 2.25, 21.25
422.00, 0.00, 19.00, 6.13, 0.25, 2.25, 18.82
434.00, 0.00, 19.10, 5.92, 0.27, 2.25, 16.49
446.00, 0.00, 19.90, 6.12, 0.26, 2.25, 16.14
458.00, 0.00, 19.60, 6.13, 0.25, 2.25, 17.42
470.00, 0.00, 19.10, 6.14, 0.26, 2.25, 14.05
482.00, 0.00, 19.20, 6.13, 0.25, 2.25, 14.05
494.00, 0.00, 19.20, 6.13, 0.26, 2.25, 14.17
506.00, 0.00, 19.10, 5.93, 0.26, 2.25, 34.73
518.00, 0.00, 19.10, 6.12, 0.25, 2.25, 27.18
530.00, 0.00, 19.40, 6.16, 0.25, 2.25, 24.16
542.00, 0.00, 19.00, 6.15, 0.24, 2.25, 32.29
554.00, 0.00, 19.60, 6.13, 0.26, 2.25, 27.06
566.00, 0.00, 19.10, 6.13, 0.26, 2.25, 17.89
578.00, 0.00, 19.40, 6.12, 0.26, 2.25, 19.51
590.00, 0.00, 19.10, 6.11, 0.26, 2.25, 40.53
