Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 12.90, 6.13, 2.98, 273.75, 24.27
4.00, 0.00, 12.60, 6.12, 2.97, 273.75, 18.82
16.00, 0.00, 1053.80, 5.02, 3.00, 273.75, 16.03
28.00, 0.00, 563.00, 5.55, 2.93, 273.75, 12.43
40.00, 0.00, 340.30, 5.79, 2.81, 266.85, 28.80
52.00, 0.00, 227.10, 5.88, 2.69, 256.20, 26.71
64.00, 0.00, 180.40, 5.91, 2.55, 244.20, 24.62
76.00, 0.00, 145.60, 5.98, 2.42, 231.60, 37.86
88.00, 0.00, 138.40, 5.99, 2.29, 218.10, 40.53
100.00, 0.00, 137.30, 5.96, 2.15, 204.30, 30.78
112.00, 0.00, 134.00, 5.99, 2.00, 190.95, 19.28
124.00, 0.00, 131.60, 6.05, 1.88, 177.90, 11.96
136.00, 0.00, 141.30, 6.01, 1.73, 164.85, 25.44
148.00, 0.00, 135.50, 6.01, 1.59, 151.50, 14.75
160.00, 0.00, 130.30, 6.03, 1.43, 138.60, 23.34
172.00, 0.00, 130.00, 6.00, 1.30, 125.55, 26.25
184.00, 0.00, 136.70, 5.96, 1.16, 112.35, 30.43
196.00, 0.00, 129.70, 6.00, 1.05, 99.15, 17.89
208.00, 0.00, 124.90, 6.04, 0.93, 85.80, 6.62
220.00, 0.00, 130.20, 5.98, 0.80, 72.60, 22.18
232.00, 0.00, 136.20, 5.97, 0.69, 59.70, 22.53
244.00, 0.00, 130.30, 5.99, 0.57, 46.95, 32.29
256.00, 0.00, 21.80, 5.92, 0.46, 34.35, 21.49
268.00, 0.00, 65.50, 6.15, 0.37, 21.75, 18.23
280.00, 0.00, 27.20, 6.11, 0.31, 12.45, 22.30
292.00, 0.00, 19.90, 6.15, 0.28, 6.75, 11.96
304.00, 0.00, 19.50, 6.11, 0.27, 4.05, 12.89
316.00, 0.00, 16.50, 6.12, 0.26, 3.00, 23.69
329.00, 0.00, 20.70, 6.12, 0.25, 2.40, 21.95
341.00, 0.00, 19.40, 6.15, 0.25, 2.40, 23.11
353.00, 0.00, 21.30, 6.16, 0.25, 2.25, 18.12
365.00, 0.00, 22.50, 5.88, 0.25, 2.25, 13.01
377.00, 0.00, 19.60, 6.13, 0.26, 2.25, 12.89
389.00, 0.00, 21.30, 6.12, 0.25, 2.25, 11.38
401.00, 0.00, 17.80, 6.15, 0.26, 2.10, 8.71
413.00, 0.00, 20.60, 6.15, 0.25, 2.10, 5.11
425.00, 0.00, 21.90, 6.14, 0.26, 2.10, 17.42
437.00, 0.00, 18.30, 6.16, 0.26, 2.10, 46.69
449.00, 0.00, 18.20, 6.16, 0.25, 2.10, 42.39
461.00, 0.00, 18.90, 6.15, 0.24, 2.10, 2.67
473.00, 0.00, 18.80, 6.13, 0.26, 2.10, 9.18
485.00, 0.00, 19.10, 6.10, 0.25, 2.10, 24.85
497.00, 0.00, 19.10, 6.12, 0.25, 2.10, 12.89
509.00, 0.00, 18.80, 6.12, 0.25, 2.10, 4.65
521.00, 0.00, 19.00, 6.13, 0.25, 2.10, 20.56
533.00, 0.00, 19.10, 6.15, 0.26, 2.10, 28.92
545.00, 0.00, 19.00, 6.14, 0.25, 2.10, 12.66
557.00, 0.00, 18.30, 6.13, 0.26, 2.10, 12.08
569.00, 0.00, 18.70, 6.12, 0.25, 2.10, 27.41
581.00, 0.00, 19.10, 6.11, 0.25, 2.10, 27.41
