Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
1.00, 0.33, 19.00, 6.14, 0.27, 2.25, 35.19
9.00, 0.33, 954.50, 5.26, 0.28, 2.25, 23.23
21.00, 0.33, 509.20, 5.34, 0.31, 2.40, 26.83
33.00, 0.33, 533.20, 5.63, 0.37, 6.45, 22.76
45.00, 0.33, 197.60, 5.81, 0.47, 13.95, 9.64
57.00, 0.33, 255.90, 5.89, 0.57, 24.30, 8.59
69.00, 0.33, 191.30, 5.90, 0.68, 35.55, 20.56
81.00, 0.33, 156.50, 5.95, 0.78, 47.55, 31.94
93.00, 0.33, 63.60, 5.93, 0.90, 59.70, 27.99
105.00, 0.33, 79.30, 6.15, 1.00, 71.85, 24.85
117.00, 0.33, 67.90, 6.13, 1.06, 82.20, 26.48
129.00, 0.33, 44.30, 6.15, 1.11, 89.25, 16.14
141.00, 0.33, 31.00, 6.16, 1.13, 93.15, 18.35
153.00, 0.33, 29.20, 5.83, 1.13, 95.10, 20.33
165.00, 0.33, 16.80, 6.14, 1.14, 96.15, 11.85
177.00, 0.33, 21.70, 6.13, 1.14, 96.60, 22.30
189.00, 0.33, 21.20, 6.15, 1.14, 96.75, 21.84
201.00, 0.33, 21.30, 6.13, 1.14, 96.90, 27.76
213.00, 0.33, 22.10, 6.15, 1.14, 96.90, 28.69
225.00, 0.33, 22.20, 6.12, 1.14, 97.05, 20.79
237.00, 0.33, 19.80, 5.98, 1.14, 97.05, 15.33
249.00, 0.33, 22.20, 6.10, 1.15, 97.20, 26.48
261.00, 0.33, 19.70, 6.13, 1.15, 97.20, 19.86
274.00, 0.33, 23.30, 6.16, 1.14, 97.20, 14.29
286.00, 0.33, 23.20, 6.13, 1.14, 97.20, 16.49
298.00, 0.33, 18.40, 6.12, 1.14, 97.20, 12.31
310.00, 0.33, 23.00, 6.15, 1.14, 97.20, 13.70
322.00, 0.33, 18.60, 6.13, 1.14, 97.20, 6.27
334.00, 0.33, 23.50, 5.93, 1.14, 97.20, 16.38
346.00, 0.33, 19.30, 6.13, 1.14, 97.20, 15.45
358.00, 0.33, 23.10, 6.12, 1.14, 97.20, 15.21
370.00, 0.33, 19.30, 6.14, 1.14, 97.20, 16.38
382.00, 0.33, 19.20, 6.13, 1.14, 97.20, 29.85
394.00, 0.33, 19.40, 6.12, 1.14, 97.20, 22.42
406.00, 0.33, 21.40, 6.16, 1.14, 97.20, 9.76
418.00, 0.33, 18.40, 6.13, 1.14, 97.20, 31.13
430.00, 0.33, 19.50, 6.11, 1.15, 97.20, 30.20
442.00, 0.33, 19.20, 6.14, 1.14, 97.20, 28.22
454.00, 0.33, 23.20, 6.01, 1.15, 97.35, 22.88
466.00, 0.33, 24.40, 6.14, 1.15, 97.35, 15.91
478.00, 0.33, 24.00, 6.16, 1.15, 97.35, 26.48
490.00, 0.33, 22.60, 6.12, 1.15, 97.35, 18.47
502.00, 0.33, 20.00, 6.15, 1.15, 97.35, 14.05
514.00, 0.33, 16.00, 6.16, 1.14, 97.50, 14.05
526.00, 0.33, 16.30, 6.12, 1.15, 97.50, 25.09
538.00, 0.33, 16.90, 6.14, 1.15, 97.50, 27.29
550.00, 0.33, 10.10, 6.15, 1.15, 97.50, 6.62
562.00, 0.33, 10.70, 5.99, 1.15, 97.50, 11.38
574.00, 0.33, 14.60, 6.06, 1.14, 97.50, 20.09
586.00, 0.33, 10.50, 6.13, 1.15, 97.50, 15.45
