Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.50, 16.70, 6.16, 2.98, 267.90, 10.34
13.00, 0.50, 13.70, 6.13, 2.97, 267.90, 3.72
25.00, 0.50, 1102.90, 4.86, 3.00, 267.90, 8.48
37.00, 0.50, 641.50, 5.49, 2.94, 267.75, 4.07
49.00, 0.50, 392.10, 5.70, 2.84, 263.55, 16.72
61.00, 0.50, 254.30, 5.87, 2.73, 254.25, 33.22
73.00, 0.50, 182.50, 5.93, 2.58, 243.00, 29.97
85.00, 0.50, 141.90, 6.00, 2.45, 231.15, 16.84
98.00, 0.50, 249.00, 5.87, 2.32, 220.20, 22.07
110.00, 0.50, 187.40, 5.94, 2.19, 210.30, 139.95
122.00, 0.50, 144.70, 5.95, 2.05, 194.70, 203.25
134.00, 0.50, 163.30, 6.04, 1.93, 182.85, 56.33
146.00, 0.50, 267.50, 6.18, 1.81, 171.60, 123.93
158.00, 0.50, 490.60, 6.14, 1.79, 170.10, 2189.78
170.00, 0.50, 694.00, 4.65, 1.77, 169.65, 8174.56
182.00, 0.50, 740.30, 4.79, 1.78, 169.80, 11896.63
194.00, 0.50, 722.40, 5.29, 1.81, 169.95, 11513.71
206.00, 0.50, 717.70, 6.16, 1.78, 169.95, 11196.05
218.00, 0.50, 715.70, 5.87, 1.80, 169.95, 11284.44
230.00, 0.50, 710.10, 4.68, 1.77, 169.95, 11182.93
242.00, 0.50, 714.90, 4.83, 1.79, 169.95, 10990.36
254.00, 0.50, 713.80, 5.20, 1.80, 169.95, 11019.28
266.00, 0.50, 714.50, 6.15, 1.79, 169.95, 11135.77
278.00, 0.50, 718.60, 6.16, 1.80, 169.95, 11044.60
290.00, 0.50, 710.30, 5.50, 1.78, 169.95, 10925.90
302.00, 0.50, 720.60, 4.71, 1.78, 169.95, 10975.73
314.00, 0.50, 719.90, 4.78, 1.78, 169.95, 11034.50
326.00, 0.50, 744.90, 5.56, 1.79, 169.95, 10974.45
338.00, 0.50, 709.10, 6.12, 1.80, 169.95, 10889.20
350.00, 0.50, 721.40, 6.14, 1.80, 169.95, 10938.68
362.00, 0.50, 717.60, 5.92, 1.80, 169.95, 10985.95
374.00, 0.50, 711.40, 4.69, 1.77, 169.95, 10919.98
386.00, 0.50, 722.00, 4.71, 1.78, 169.95, 10866.20
398.00, 0.50, 715.50, 4.85, 1.79, 169.95, 10901.74
411.00, 0.50, 723.70, 5.59, 1.80, 169.95, 10914.40
423.00, 0.50, 720.60, 6.12, 1.79, 169.95, 10887.92
435.00, 0.50, 713.20, 6.11, 1.78, 169.95, 10862.49
447.00, 0.50, 713.30, 4.68, 1.77, 169.95, 10863.53
459.00, 0.50, 704.20, 4.86, 1.78, 169.95, 10875.84
471.00, 0.50, 715.00, 5.42, 1.81, 169.95, 10861.32
483.00, 0.50, 726.60, 6.15, 1.80, 169.95, 10837.28
495.00, 0.50, 707.10, 5.58, 1.78, 169.95, 10848.55
507.00, 0.50, 709.00, 4.78, 1.79, 169.95, 10839.95
519.00, 0.50, 710.60, 5.35, 1.81, 169.95, 10841.00
531.00, 0.50, 712.80, 5.97, 1.79, 169.95, 10834.61
543.00, 0.50, 714.90, 4.69, 1.78, 169.95, 10823.46
555.00, 0.50, 710.80, 5.00, 1.79, 169.95, 10809.76
567.00, 0.50, 713.60, 6.17, 1.79, 169.95, 10812.89
579.00, 0.50, 712.30, 5.47, 1.78, 169.95, 10822.53
591.00, 0.50, 711.30, 4.76, 1.78, 169.95, 10814.05
