Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 1.00, 737.60, 5.03, 1.80, 169.95, 10853.66
4.00, 1.00, 734.60, 4.65, 1.77, 169.95, 10854.59
14.00, 1.00, 740.80, 5.80, 1.79, 169.95, 10866.67
26.00, 1.00, 518.30, 5.13, 1.79, 169.95, 10854.01
38.00, 1.00, 142.00, 6.14, 1.87, 170.10, 10712.20
50.00, 1.00, 454.70, 5.65, 1.92, 170.70, 8484.67
62.00, 1.00, 298.40, 5.85, 2.03, 172.80, 3283.39
74.00, 1.00, 222.00, 5.87, 2.16, 181.80, 336.70
86.00, 1.00, 150.50, 6.00, 2.27, 193.95, 1.16
98.00, 1.00, 189.10, 5.96, 2.41, 206.55, -13.36
110.00, 1.00, 369.80, 5.78, 2.53, 214.80, -37.63
122.00, 1.00, 387.30, 5.78, 2.64, 223.35, -146.92
134.00, 1.00, 333.00, 6.15, 2.76, 232.65, -464.11
146.00, 1.00, 119.90, 6.17, 2.84, 244.50, -768.18
158.00, 1.00, 45.20, 5.89, 2.91, 256.35, -934.26
170.00, 1.00, 13.50, 6.16, 2.95, 262.35, -235.31
182.00, 1.00, 4.90, 6.15, 2.97, 265.80, 37.05
194.00, 1.00, 10.50, 6.08, 2.97, 267.45, 33.68
206.00, 1.00, 5.50, 6.16, 2.98, 268.05, 91.64
218.00, 1.00, 17.20, 6.15, 2.98, 268.05, 53.19
230.00, 1.00, 10.10, 6.16, 2.98, 268.20, 37.40
242.00, 1.00, 12.70, 6.16, 2.98, 267.90, 12.66
255.00, 1.00, 5.60, 6.14, 2.98, 268.05, 7.78
267.00, 1.00, 16.50, 6.14, 2.98, 268.05, 34.38
279.00, 1.00, 14.20, 6.16, 2.98, 268.05, 43.55
291.00, 1.00, 16.60, 6.17, 2.98, 268.05, 27.87
303.00, 1.00, 16.30, 6.17, 2.98, 268.05, 9.87
315.00, 1.00, 18.90, 5.95, 2.99, 268.05, -1.28
327.00, 1.00, 17.30, 6.14, 2.98, 268.05, -0.81
339.00, 1.00, 18.90, 6.16, 2.98, 268.05, 8.48
351.00, 1.00, 17.10, 6.15, 2.98, 268.05, 18.70
363.00, 1.00, 16.40, 6.15, 2.98, 268.05, 27.29
375.00, 1.00, 18.70, 6.17, 2.98, 268.05, 14.75
387.00, 1.00, 5.80, 6.13, 2.97, 268.05, 4.30
399.00, 1.00, 13.20, 6.15, 2.98, 268.05, 13.82
411.00, 1.00, 13.20, 6.10, 2.98, 268.05, 21.95
423.00, 1.00, 14.50, 6.17, 2.99, 268.05, 0.70
435.00, 1.00, 15.50, 6.16, 2.97, 268.05, 5.23
447.00, 1.00, 10.50, 6.14, 2.98, 268.05, 25.20
459.00, 1.00, 10.60, 6.14, 2.99, 268.05, 24.74
471.00, 1.00, 10.40, 6.17, 2.98, 268.05, 24.62
483.00, 1.00, 4.80, 6.15, 2.97, 268.05, 26.02
495.00, 1.00, 14.20, 5.99, 2.97, 268.05, 23.69
507.00, 1.00, 10.90, 6.17, 2.98, 268.05, 33.22
519.00, 1.00, 16.30, 6.15, 2.97, 268.05, 30.43
531.00, 1.00, 4.70, 6.14, 2.98, 268.05, 26.36
543.00, 1.00, 7.90, 6.21, 2.98, 268.05, 23.81
555.00, 1.00, 6.20, 6.15, 2.98, 268.05, 23.23
567.00, 1.00, 10.80, 6.13, 2.99, 268.05, 17.77
579.00, 1.00, 5.10, 6.17, 2.98, 268.05, 14.40
