Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 1.00, 734.00, 5.50, 1.78, 169.80, 11165.85
5.00, 1.00, 732.90, 5.14, 1.77, 169.80, 11150.76
17.00, 1.00, 697.20, 5.27, 1.80, 169.80, 11154.59
29.00, 1.00, 245.30, 6.11, 1.82, 169.80, 11116.73
41.00, 1.00, 515.60, 5.56, 1.90, 170.55, 9867.48
53.00, 1.00, 325.90, 5.83, 2.00, 170.85, 5084.67
65.00, 1.00, 223.50, 5.92, 2.11, 180.30, 862.37
77.00, 1.00, 189.10, 5.95, 2.24, 190.35, 23.00
89.00, 1.00, 163.90, 5.90, 2.37, 202.65, -9.06
101.00, 1.00, 299.50, 5.83, 2.50, 213.15, -6.97
113.00, 1.00, 378.80, 5.75, 2.61, 220.05, -85.25
125.00, 1.00, 382.10, 5.60, 2.71, 231.45, -428.69
137.00, 1.00, 194.90, 6.15, 2.85, 240.15, -673.87
149.00, 1.00, 83.70, 6.17, 2.88, 253.95, -885.95
161.00, 1.00, 22.40, 5.95, 2.94, 260.70, -452.61
173.00, 1.00, 15.20, 6.17, 2.96, 265.05, 26.13
185.00, 1.00, 20.50, 6.13, 2.96, 267.15, 2.67
198.00, 1.00, 8.40, 6.15, 2.97, 268.05, 47.85
210.00, 1.00, 17.50, 6.14, 2.98, 268.20, 34.96
222.00, 1.00, 17.30, 6.07, 2.98, 268.05, 38.33
234.00, 1.00, 4.70, 6.17, 2.98, 268.20, 16.26
246.00, 1.00, 15.70, 6.16, 2.98, 268.20, 18.00
258.00, 1.00, 16.80, 6.01, 2.98, 268.20, 33.68
270.00, 1.00, 16.60, 6.15, 2.98, 268.20, 41.46
282.00, 1.00, 10.50, 6.13, 2.98, 268.20, 15.45
294.00, 1.00, 10.60, 6.14, 2.98, 268.20, 13.94
306.00, 1.00, 4.90, 6.17, 2.98, 268.20, 21.95
318.00, 1.00, 14.40, 6.17, 2.98, 268.20, 11.73
330.00, 1.00, 16.40, 5.98, 2.98, 268.20, 7.55
342.00, 1.00, 10.60, 6.16, 2.98, 268.20, 21.02
354.00, 1.00, 4.90, 6.15, 2.99, 268.20, 35.66
366.00, 1.00, 4.90, 6.16, 2.98, 268.20, 32.87
378.00, 1.00, 16.30, 6.06, 2.98, 268.20, 19.05
390.00, 1.00, 12.50, 6.15, 2.98, 268.20, 15.80
402.00, 1.00, 15.70, 6.15, 2.99, 268.20, 8.83
414.00, 1.00, 10.60, 6.17, 2.98, 268.20, 5.34
426.00, 1.00, 17.50, 6.14, 2.97, 268.20, 10.34
438.00, 1.00, 15.80, 6.16, 2.99, 268.20, 14.29
450.00, 1.00, 4.80, 6.15, 2.98, 268.20, 25.32
462.00, 1.00, 14.10, 6.16, 2.99, 268.20, 30.78
474.00, 1.00, 10.40, 6.16, 2.98, 268.20, 30.08
486.00, 1.00, 12.90, 6.13, 2.98, 268.20, 19.40
498.00, 1.00, 11.40, 6.15, 2.97, 268.20, 13.82
511.00, 1.00, 4.60, 6.16, 2.98, 268.20, 25.78
523.00, 1.00, 12.50, 6.17, 2.98, 268.20, 21.60
535.00, 1.00, 17.30, 6.14, 2.98, 268.20, 19.51
547.00, 1.00, 16.00, 6.14, 2.98, 268.20, 14.75
559.00, 1.00, 14.40, 6.08, 2.99, 268.20, 16.03
571.00, 1.00, 14.60, 6.14, 2.98, 268.20, 27.06
583.00, 1.00, 15.80, 6.17, 2.98, 268.20, 23.23
