Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.33, 1308.60, 4.71, 0.86, 75.45, 20485.83
6.00, 0.33, 1308.70, 4.69, 0.87, 75.45, 20488.62
18.00, 0.33, 1307.80, 4.71, 0.87, 75.45, 20499.30
30.00, 0.33, 682.80, 4.99, 0.87, 75.45, 20478.86
42.00, 0.33, 714.50, 5.23, 0.89, 75.45, 20465.97
54.00, 0.33, 141.60, 6.00, 0.87, 75.45, 20383.16
66.00, 0.33, 9.70, 6.09, 0.90, 76.05, 19806.27
78.00, 0.33, 311.80, 6.07, 0.96, 77.70, 17241.35
90.00, 0.33, 157.60, 6.12, 1.02, 80.25, 11493.73
102.00, 0.33, 74.80, 6.07, 1.05, 84.30, 4849.01
114.00, 0.33, 17.90, 6.12, 1.11, 90.15, 684.32
126.00, 0.33, 19.80, 6.10, 1.13, 94.50, 63.41
138.00, 0.33, 18.90, 6.10, 1.14, 96.75, 17.65
150.00, 0.33, 26.20, 5.87, 1.15, 98.10, 23.11
162.00, 0.33, 16.80, 6.08, 1.14, 98.40, 39.14
174.00, 0.33, 16.40, 6.10, 1.15, 98.25, 12.54
186.00, 0.33, 16.40, 6.06, 1.14, 98.25, 21.95
199.00, 0.33, 16.80, 6.09, 1.15, 98.25, 9.06
211.00, 0.33, 16.00, 6.09, 1.15, 98.25, 4.07
223.00, 0.33, 16.20, 6.03, 1.14, 98.25, 8.13
235.00, 0.33, 16.50, 5.92, 1.15, 98.25, 8.94
247.00, 0.33, 16.70, 6.10, 1.16, 98.25, 6.50
259.00, 0.33, 16.50, 6.11, 1.15, 98.25, 23.11
271.00, 0.33, 18.60, 6.07, 1.15, 98.25, 16.38
283.00, 0.33, 17.80, 6.09, 1.15, 98.25, 2.09
295.00, 0.33, 18.80, 6.09, 1.15, 98.10, 5.23
307.00, 0.33, 19.00, 6.09, 1.14, 98.10, 8.59
319.00, 0.33, 18.50, 6.09, 1.15, 98.10, 10.10
331.00, 0.33, 18.60, 6.09, 1.14, 98.10, 14.87
343.00, 0.33, 18.70, 6.09, 1.14, 98.10, 12.89
355.00, 0.33, 13.90, 6.10, 1.15, 98.10, 13.94
367.00, 0.33, 16.10, 5.94, 1.15, 98.10, 5.81
379.00, 0.33, 16.00, 6.13, 1.15, 98.10, 3.72
391.00, 0.33, 16.20, 6.08, 1.15, 98.10, 6.97
403.00, 0.33, 18.10, 6.09, 1.15, 98.10, 7.32
415.00, 0.33, 16.80, 6.11, 1.15, 98.10, 16.84
427.00, 0.33, 15.80, 6.08, 1.15, 98.10, 13.47
439.00, 0.33, 17.30, 6.09, 1.15, 98.10, 25.90
451.00, 0.33, 17.00, 6.08, 1.14, 98.10, 28.57
463.00, 0.33, 18.60, 6.07, 1.15, 98.10, 25.20
475.00, 0.33, 15.80, 5.95, 1.15, 98.10, 15.45
487.00, 0.33, 16.40, 6.11, 1.14, 98.10, 16.14
499.00, 0.33, 18.90, 6.07, 1.15, 98.10, 21.49
511.00, 0.33, 18.50, 6.07, 1.15, 98.10, 10.57
523.00, 0.33, 19.00, 6.07, 1.15, 98.10, 7.90
535.00, 0.33, 18.60, 6.08, 1.16, 98.10, 24.27
547.00, 0.33, 18.60, 6.09, 1.16, 98.10, 34.84
559.00, 0.33, 18.90, 6.09, 1.15, 98.10, 25.20
571.00, 0.33, 18.60, 6.09, 1.15, 98.10, 21.14
584.00, 0.33, 14.40, 6.07, 1.15, 98.10, 12.54
