Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.66, 15.50, 6.12, 2.98, 275.10, -45.30
5.00, 0.66, 15.60, 6.13, 2.97, 275.10, -26.83
17.00, 0.66, 887.30, 5.03, 2.99, 275.10, -17.89
29.00, 0.66, 427.20, 5.37, 2.94, 274.95, -29.73
41.00, 0.66, 519.40, 5.58, 2.87, 270.75, 14.63
53.00, 0.66, 635.10, 5.48, 2.79, 264.90, 491.75
65.00, 0.66, 1009.00, 5.09, 2.74, 261.15, 3968.18
77.00, 0.66, 1327.50, 4.77, 2.73, 258.90, 11858.89
90.00, 0.66, 1327.50, 4.80, 2.72, 258.60, 18308.36
102.00, 0.66, 1326.00, 4.76, 2.73, 258.60, 20704.30
114.00, 0.66, 1325.60, 4.76, 2.72, 258.60, 20918.58
126.00, 0.66, 1324.10, 4.76, 2.74, 258.60, 20309.06
138.00, 0.66, 1321.50, 4.76, 2.75, 258.60, 20844.72
150.00, 0.66, 1320.40, 4.76, 2.73, 258.60, 21060.51
162.00, 0.66, 1319.10, 4.76, 2.73, 258.60, 20830.43
174.00, 0.66, 1316.90, 4.79, 2.74, 258.60, 20944.48
186.00, 0.66, 1315.40, 4.74, 2.73, 258.60, 20538.21
198.00, 0.66, 1313.90, 4.77, 2.74, 258.60, 20349.13
210.00, 0.66, 1312.20, 4.79, 2.74, 258.60, 20744.83
222.00, 0.66, 1310.50, 4.75, 2.73, 258.60, 20753.20
234.00, 0.66, 1309.80, 4.80, 2.73, 258.60, 20519.51
246.00, 0.66, 1307.70, 4.75, 2.73, 258.60, 20462.83
258.00, 0.66, 1306.00, 4.72, 2.73, 258.60, 20572.36
270.00, 0.66, 1304.50, 4.73, 2.74, 258.60, 20557.72
282.00, 0.66, 1302.70, 4.73, 2.73, 258.60, 20462.02
294.00, 0.66, 1301.00, 4.75, 2.73, 258.60, 20470.27
306.00, 0.66, 1299.10, 4.77, 2.73, 258.60, 20500.70
318.00, 0.66, 1297.30, 4.75, 2.73, 258.60, 20450.76
330.00, 0.66, 1295.20, 4.71, 2.73, 258.60, 20417.07
342.00, 0.66, 1295.50, 4.75, 2.74, 258.60, 20441.46
354.00, 0.66, 1294.20, 4.73, 2.73, 258.60, 20435.89
366.00, 0.66, 1292.90, 4.71, 2.73, 258.60, 20403.02
378.00, 0.66, 1290.50, 4.72, 2.73, 258.60, 20404.76
390.00, 0.66, 1289.60, 4.71, 2.73, 258.60, 20403.72
402.00, 0.66, 1287.40, 4.70, 2.74, 258.60, 20378.86
414.00, 0.66, 1285.90, 4.69, 2.73, 258.60, 20352.96
426.00, 0.66, 1288.20, 4.72, 2.74, 258.60, 20359.81
439.00, 0.66, 1287.50, 4.71, 2.74, 258.60, 20348.08
451.00, 0.66, 1287.00, 4.71, 2.73, 258.60, 20325.90
463.00, 0.66, 1287.90, 4.76, 2.75, 258.60, 20315.33
475.00, 0.66, 1287.60, 4.71, 2.73, 258.60, 20309.41
487.00, 0.66, 1285.90, 4.71, 2.69, 258.60, 20329.97
499.00, 0.66, 1286.30, 4.72, 2.73, 258.60, 20313.47
511.00, 0.66, 1284.80, 4.75, 2.73, 258.60, 20303.95
523.00, 0.66, 1282.50, 4.74, 2.73, 258.60, 20306.04
535.00, 0.66, 1282.60, 4.72, 2.73, 258.60, 20292.45
547.00, 0.66, 1282.50, 4.74, 2.72, 258.60, 20297.10
559.00, 0.66, 1282.50, 4.73, 2.73, 258.60, 20280.37
571.00, 0.66, 1281.50, 4.72, 2.73, 258.60, 20267.13
583.00, 0.66, 1281.50, 4.76, 2.73, 258.60, 20269.11
