Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 21.00, 6.12, 2.17, 190.35, -2195.70
13.00, 0.00, 1199.40, 4.95, 2.18, 190.20, -2209.29
25.00, 0.00, 687.40, 5.45, 2.14, 190.20, -2205.23
37.00, 0.00, 405.80, 5.72, 2.05, 186.75, -2203.02
49.00, 0.00, 290.80, 5.85, 1.92, 177.90, -2160.40
61.00, 0.00, 484.00, 5.69, 1.82, 169.20, -1731.82
73.00, 0.00, 967.00, 5.19, 1.78, 165.75, 1819.86
85.00, 0.00, 1335.30, 4.82, 1.74, 163.35, 10667.94
97.00, 0.00, 1336.80, 4.84, 1.75, 162.75, 18565.62
109.00, 0.00, 1336.80, 4.81, 1.74, 162.90, 21234.73
121.00, 0.00, 1336.50, 4.84, 1.74, 162.75, 21356.79
133.00, 0.00, 1335.00, 4.86, 1.75, 162.75, 20894.66
145.00, 0.00, 1334.10, 4.86, 1.75, 162.75, 21022.77
157.00, 0.00, 1333.50, 4.85, 1.74, 162.75, 21504.53
169.00, 0.00, 1332.30, 4.82, 1.74, 162.75, 21549.71
181.00, 0.00, 1331.90, 4.87, 1.74, 162.75, 21385.95
193.00, 0.00, 1331.80, 4.86, 1.75, 162.75, 21144.02
205.00, 0.00, 1330.00, 4.84, 1.74, 162.75, 20891.99
217.00, 0.00, 1328.90, 4.84, 1.74, 162.75, 21023.23
229.00, 0.00, 1329.00, 4.82, 1.74, 162.75, 21238.33
241.00, 0.00, 1327.90, 4.86, 1.75, 162.75, 21199.54
253.00, 0.00, 1326.50, 4.87, 1.75, 162.75, 21051.34
265.00, 0.00, 1326.50, 4.87, 1.75, 162.75, 20960.05
277.00, 0.00, 1325.50, 4.84, 1.74, 162.75, 20985.37
289.00, 0.00, 1324.50, 4.82, 1.75, 162.75, 21056.68
301.00, 0.00, 1324.30, 4.86, 1.74, 162.75, 21027.53
313.00, 0.00, 1323.30, 4.83, 1.74, 162.75, 20947.27
325.00, 0.00, 1322.10, 4.88, 1.75, 162.75, 20941.35
337.00, 0.00, 1321.40, 4.84, 1.75, 162.75, 20973.40
349.00, 0.00, 1321.20, 4.84, 1.75, 162.75, 20933.45
361.00, 0.00, 1320.20, 4.85, 1.74, 162.75, 20895.59
373.00, 0.00, 1319.70, 4.87, 1.76, 162.75, 20910.45
386.00, 0.00, 1319.50, 4.84, 1.74, 162.75, 20915.33
398.00, 0.00, 1318.00, 4.83, 1.75, 162.75, 20878.40
410.00, 0.00, 1316.90, 4.84, 1.75, 162.75, 20864.46
422.00, 0.00, 1317.00, 4.90, 1.74, 162.75, 20855.52
434.00, 0.00, 1316.30, 4.88, 1.75, 162.75, 20853.31
446.00, 0.00, 1315.10, 4.89, 1.75, 162.75, 20838.56
458.00, 0.00, 1315.30, 4.84, 1.75, 162.75, 20813.47
470.00, 0.00, 1314.50, 4.85, 1.74, 162.75, 20803.60
482.00, 0.00, 1313.50, 4.84, 1.75, 162.75, 20803.14
494.00, 0.00, 1313.20, 4.84, 1.74, 162.75, 20802.67
506.00, 0.00, 1312.70, 4.89, 1.75, 162.75, 20804.53
518.00, 0.00, 1311.80, 4.83, 1.75, 162.75, 20802.90
530.00, 0.00, 1311.20, 4.90, 1.75, 162.75, 20784.90
542.00, 0.00, 1311.00, 4.84, 1.75, 162.75, 20769.34
554.00, 0.00, 1309.50, 4.84, 1.75, 162.75, 20772.47
566.00, 0.00, 1309.10, 4.88, 1.75, 162.75, 20764.93
578.00, 0.00, 1309.30, 4.85, 1.74, 162.75, 20761.32
590.00, 0.00, 1308.30, 4.85, 1.75, 162.75, 20756.10
