Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 18.50, 6.11, 2.18, 190.65, -2209.41
5.00, 0.00, 18.70, 5.93, 2.17, 190.65, -2198.14
17.00, 0.00, 21.80, 6.09, 2.17, 190.65, -2205.57
29.00, 0.00, 788.50, 5.36, 2.17, 190.65, -2216.38
41.00, 0.00, 484.50, 5.65, 2.08, 189.30, -2217.07
53.00, 0.00, 308.40, 5.79, 1.96, 181.20, -2200.23
65.00, 0.00, 363.50, 5.73, 1.86, 171.30, -1995.24
77.00, 0.00, 778.80, 5.38, 1.77, 166.80, 8.25
89.00, 0.00, 1337.60, 4.83, 1.75, 163.95, 7428.11
101.00, 0.00, 1333.40, 4.83, 1.75, 162.75, 16502.79
113.00, 0.00, 1332.40, 4.81, 1.74, 162.90, 20795.36
125.00, 0.00, 1331.40, 4.84, 1.74, 162.75, 21442.86
137.00, 0.00, 1330.80, 4.84, 1.74, 162.75, 21033.33
149.00, 0.00, 1330.10, 4.86, 1.74, 162.75, 20898.14
161.00, 0.00, 1329.10, 4.84, 1.77, 162.75, 21370.85
173.00, 0.00, 1328.10, 4.84, 1.75, 162.75, 21563.42
185.00, 0.00, 1327.40, 4.84, 1.75, 162.75, 21452.50
197.00, 0.00, 1326.00, 4.88, 1.75, 162.75, 21265.74
209.00, 0.00, 1326.40, 4.83, 1.74, 162.75, 20964.69
221.00, 0.00, 1325.20, 4.88, 1.74, 162.75, 20949.48
233.00, 0.00, 1324.50, 4.85, 1.75, 162.75, 21198.49
245.00, 0.00, 1323.20, 4.85, 1.75, 162.75, 21264.23
257.00, 0.00, 1323.10, 4.83, 1.75, 162.75, 21102.67
269.00, 0.00, 1322.40, 4.86, 1.74, 162.75, 20964.69
281.00, 0.00, 1320.70, 4.85, 1.75, 162.75, 20966.32
293.00, 0.00, 1320.60, 4.84, 1.74, 162.75, 21041.46
305.00, 0.00, 1319.60, 4.85, 1.75, 162.75, 21036.59
317.00, 0.00, 1318.30, 4.88, 1.75, 162.75, 20967.95
330.00, 0.00, 1318.30, 4.87, 1.75, 162.75, 20941.35
342.00, 0.00, 1317.90, 4.90, 1.75, 162.75, 20987.11
354.00, 0.00, 1316.40, 4.85, 1.75, 162.75, 20971.54
366.00, 0.00, 1315.60, 4.89, 1.75, 162.75, 20918.82
378.00, 0.00, 1315.80, 4.84, 1.74, 162.75, 20886.99
390.00, 0.00, 1314.90, 4.83, 1.74, 162.75, 20896.52
402.00, 0.00, 1314.20, 4.87, 1.74, 162.75, 20917.07
414.00, 0.00, 1314.00, 4.88, 1.75, 162.75, 20893.96
426.00, 0.00, 1312.70, 4.88, 1.75, 162.75, 20876.54
438.00, 0.00, 1311.60, 4.88, 1.74, 162.75, 20864.58
450.00, 0.00, 1311.60, 4.85, 1.75, 162.75, 20846.23
462.00, 0.00, 1310.80, 4.84, 1.74, 162.75, 20844.37
474.00, 0.00, 1309.50, 4.84, 1.75, 162.75, 20836.94
486.00, 0.00, 1309.80, 4.85, 1.74, 162.75, 20832.87
498.00, 0.00, 1309.10, 4.90, 1.75, 162.75, 20815.45
510.00, 0.00, 1308.30, 4.89, 1.75, 162.75, 20804.07
522.00, 0.00, 1307.30, 4.85, 1.74, 162.75, 20791.64
534.00, 0.00, 1306.80, 4.88, 1.74, 162.75, 20782.70
546.00, 0.00, 1305.90, 4.82, 1.75, 162.75, 20778.51
558.00, 0.00, 1305.60, 4.88, 1.75, 162.75, 20783.16
570.00, 0.00, 1305.40, 4.90, 1.74, 162.75, 20767.60
582.00, 0.00, 1304.50, 4.88, 1.74, 162.75, 20763.76
