Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 1353.70, 4.93, 2.65, 222.30, 16686.41
9.00, 0.00, 1353.50, 4.91, 2.65, 222.30, 16670.73
21.00, 0.00, 1312.30, 4.94, 2.65, 222.30, 16668.18
33.00, 0.00, 413.60, 5.78, 2.59, 222.30, 16618.35
45.00, 0.00, 198.10, 5.94, 2.47, 220.65, 14884.79
58.00, 0.00, 146.20, 5.92, 2.37, 218.85, 7955.98
70.00, 0.00, 129.60, 6.02, 2.22, 208.65, 1571.31
82.00, 0.00, 112.20, 6.04, 2.08, 195.45, 63.53
94.00, 0.00, 103.30, 6.04, 1.95, 181.50, 0.00
106.00, 0.00, 97.60, 6.03, 1.79, 168.00, -63.65
118.00, 0.00, 83.30, 6.04, 1.64, 154.05, -27.99
130.00, 0.00, 93.90, 6.07, 1.49, 140.40, 81.42
142.00, 0.00, 150.10, 6.07, 1.33, 128.10, 111.73
154.00, 0.00, 110.70, 6.00, 1.18, 111.60, 344.37
166.00, 0.00, 95.40, 6.02, 1.06, 98.25, 261.79
178.00, 0.00, 158.70, 6.01, 0.95, 85.80, 59.35
190.00, 0.00, 689.10, 5.51, 0.87, 78.15, 483.28
202.00, 0.00, 1367.10, 4.90, 0.85, 76.95, 4730.66
214.00, 0.00, 1355.60, 4.90, 0.85, 76.65, 12259.00
226.00, 0.00, 1356.10, 4.89, 0.85, 76.65, 16013.71
238.00, 0.00, 1355.60, 4.92, 0.85, 76.65, 16200.12
250.00, 0.00, 1354.60, 4.92, 0.85, 76.65, 16193.15
262.00, 0.00, 1354.20, 4.91, 0.85, 76.65, 16112.43
274.00, 0.00, 1353.30, 4.88, 0.86, 76.65, 15941.93
286.00, 0.00, 1352.00, 4.94, 0.86, 76.80, 15876.08
298.00, 0.00, 1351.80, 4.93, 0.85, 76.80, 15917.19
310.00, 0.00, 1351.40, 4.94, 0.84, 76.80, 15795.47
323.00, 0.00, 1350.00, 4.91, 0.85, 76.80, 15789.08
335.00, 0.00, 1350.20, 4.91, 0.85, 76.80, 15738.10
347.00, 0.00, 1350.00, 4.92, 0.85, 76.80, 15706.16
359.00, 0.00, 1348.90, 4.94, 0.84, 76.80, 15705.34
371.00, 0.00, 1348.30, 4.95, 0.86, 76.80, 15668.41
383.00, 0.00, 1347.80, 4.90, 0.85, 76.80, 15681.65
395.00, 0.00, 1347.40, 4.89, 0.85, 76.80, 15631.36
407.00, 0.00, 1345.90, 4.95, 0.85, 76.80, 15610.80
419.00, 0.00, 1345.90, 4.94, 0.84, 76.80, 15614.29
431.00, 0.00, 1345.20, 4.93, 0.84, 76.80, 15583.62
443.00, 0.00, 1344.30, 4.95, 0.85, 76.80, 15575.03
455.00, 0.00, 1344.30, 4.90, 0.85, 76.80, 15552.27
467.00, 0.00, 1343.70, 4.90, 0.85, 76.80, 15536.24
479.00, 0.00, 1342.50, 4.95, 0.85, 76.80, 15540.54
491.00, 0.00, 1342.40, 4.94, 0.86, 76.80, 15522.76
503.00, 0.00, 1342.20, 4.91, 0.85, 76.80, 15499.88
515.00, 0.00, 1341.40, 4.96, 0.85, 76.80, 15483.86
527.00, 0.00, 1340.70, 4.95, 0.86, 76.80, 15490.83
539.00, 0.00, 1340.40, 4.92, 0.85, 76.80, 15492.22
551.00, 0.00, 1339.40, 4.90, 0.84, 76.80, 15465.39
563.00, 0.00, 1338.80, 4.90, 0.86, 76.80, 15452.15
575.00, 0.00, 1339.20, 4.91, 0.85, 76.80, 15435.66
588.00, 0.00, 1337.30, 4.96, 0.86, 76.80, 15430.43
