Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 12.80, 6.12, 2.98, 273.30, 10.80
10.00, 0.00, 1272.20, 4.81, 3.00, 273.30, 23.00
22.00, 0.00, 632.00, 5.45, 2.95, 273.30, 25.78
34.00, 0.00, 364.60, 5.74, 2.84, 268.50, 2.79
46.00, 0.00, 249.90, 5.87, 2.73, 258.90, 4.99
58.00, 0.00, 198.40, 5.88, 2.60, 247.50, 6.16
70.00, 0.00, 177.00, 5.87, 2.46, 235.20, 8.59
82.00, 0.00, 148.90, 5.94, 2.33, 222.60, 29.73
94.00, 0.00, 139.80, 5.98, 2.20, 209.40, 28.46
106.00, 0.00, 138.40, 5.96, 2.07, 196.05, 26.71
118.00, 0.00, 113.60, 5.95, 1.92, 181.80, 24.39
130.00, 0.00, 130.10, 6.01, 1.78, 166.65, 18.23
142.00, 0.00, 128.40, 5.92, 1.66, 154.80, 1.51
154.00, 0.00, 128.80, 5.99, 1.49, 142.20, 11.03
166.00, 0.00, 136.40, 5.97, 1.35, 129.60, 20.67
178.00, 0.00, 131.00, 5.99, 1.23, 116.70, 6.04
190.00, 0.00, 135.10, 5.95, 1.10, 103.80, 13.24
203.00, 0.00, 141.70, 5.96, 0.98, 91.05, 12.43
215.00, 0.00, 125.70, 5.95, 0.86, 78.15, 21.02
227.00, 0.00, 146.70, 5.97, 0.75, 65.25, 24.74
239.00, 0.00, 139.50, 5.97, 0.64, 52.20, 15.21
251.00, 0.00, 70.10, 5.98, 0.51, 39.45, 15.10
263.00, 0.00, 62.60, 5.78, 0.43, 27.00, 13.82
275.00, 0.00, 45.40, 6.10, 0.34, 15.90, 19.74
287.00, 0.00, 16.50, 6.08, 0.29, 8.25, 17.42
299.00, 0.00, 26.40, 6.11, 0.28, 4.20, 13.24
311.00, 0.00, 25.30, 6.10, 0.26, 2.25, 8.48
323.00, 0.00, 15.30, 6.10, 0.25, 1.50, 7.90
335.00, 0.00, 16.40, 6.13, 0.25, 1.05, 3.37
347.00, 0.00, 19.20, 6.08, 0.26, 0.90, -10.22
359.00, 0.00, 16.40, 6.10, 0.26, 0.90, -2.21
371.00, 0.00, 18.60, 5.90, 0.25, 0.90, 7.78
383.00, 0.00, 18.70, 6.13, 0.26, 0.90, 21.02
395.00, 0.00, 16.70, 6.08, 0.26, 0.90, 14.87
407.00, 0.00, 18.80, 6.09, 0.25, 0.90, 5.46
419.00, 0.00, 16.50, 6.11, 0.26, 0.90, 18.23
431.00, 0.00, 19.10, 6.07, 0.26, 0.90, 24.74
443.00, 0.00, 19.40, 6.11, 0.25, 0.90, 25.44
455.00, 0.00, 18.90, 6.01, 0.25, 0.90, 22.42
467.00, 0.00, 19.80, 6.12, 0.26, 0.90, 23.81
479.00, 0.00, 18.90, 6.11, 0.26, 0.90, 29.85
491.00, 0.00, 19.70, 6.11, 0.26, 0.90, 15.21
503.00, 0.00, 20.00, 6.10, 0.26, 0.90, 23.46
515.00, 0.00, 18.20, 6.10, 0.25, 0.90, 31.82
527.00, 0.00, 19.40, 6.10, 0.26, 0.90, 21.25
539.00, 0.00, 19.20, 5.94, 0.26, 0.90, 18.12
551.00, 0.00, 18.90, 6.09, 0.26, 0.90, 18.23
563.00, 0.00, 19.20, 6.09, 0.26, 0.90, 25.67
575.00, 0.00, 19.40, 6.09, 0.26, 0.90, 27.41
587.00, 0.00, 19.40, 6.09, 0.25, 0.90, 34.49
