Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 1.00, 18.90, 6.06, 0.25, 1.05, -22.65
9.00, 1.00, 18.90, 6.10, 0.26, 1.05, -13.36
21.00, 1.00, 1077.10, 4.90, 0.27, 1.05, -7.55
33.00, 1.00, 564.70, 5.41, 0.33, 1.05, -11.96
45.00, 1.00, 342.40, 5.76, 0.41, 7.50, -2.90
57.00, 1.00, 233.40, 5.86, 0.51, 17.25, -9.18
69.00, 1.00, 168.00, 5.87, 0.62, 28.95, -1.86
81.00, 1.00, 154.70, 5.89, 0.75, 41.25, 5.81
93.00, 1.00, 129.30, 5.94, 0.85, 54.00, 5.57
105.00, 1.00, 112.40, 5.89, 0.98, 66.90, 4.88
117.00, 1.00, 115.50, 5.96, 1.10, 80.10, 8.71
129.00, 1.00, 128.10, 5.94, 1.23, 93.00, -1.28
141.00, 1.00, 107.10, 5.97, 1.35, 106.05, 5.34
154.00, 1.00, 88.90, 5.99, 1.50, 119.10, 6.04
166.00, 1.00, 111.20, 6.03, 1.66, 132.15, 2.44
178.00, 1.00, 116.90, 5.96, 1.80, 145.05, 17.42
190.00, 1.00, 128.80, 5.94, 1.95, 158.10, 7.08
202.00, 1.00, 136.10, 5.96, 2.08, 171.45, 4.41
214.00, 1.00, 127.70, 5.92, 2.21, 184.65, 1.74
226.00, 1.00, 124.10, 5.92, 2.35, 198.30, 2.09
238.00, 1.00, 108.20, 5.94, 2.49, 212.85, 2.90
250.00, 1.00, 131.70, 5.94, 2.62, 227.10, -12.78
262.00, 1.00, 2.60, 6.07, 2.77, 240.75, -9.87
274.00, 1.00, 32.90, 6.07, 2.87, 254.10, -9.29
286.00, 1.00, 11.00, 6.09, 2.94, 264.30, -2.90
298.00, 1.00, 25.40, 6.09, 2.96, 270.30, 4.18
310.00, 1.00, 59.30, 6.10, 2.97, 272.55, -0.81
322.00, 1.00, 15.20, 6.08, 2.97, 272.85, 4.18
334.00, 1.00, 4.80, 6.10, 2.98, 273.45, 9.52
346.00, 1.00, 5.10, 6.10, 2.98, 273.75, -10.34
358.00, 1.00, 14.40, 6.07, 2.98, 273.75, -6.27
370.00, 1.00, 4.30, 6.07, 2.99, 273.75, 10.92
382.00, 1.00, 5.60, 6.06, 2.98, 273.75, 4.30
394.00, 1.00, 12.10, 6.08, 2.99, 273.75, -12.66
406.00, 1.00, 10.70, 6.07, 2.98, 273.75, -3.83
418.00, 1.00, 10.50, 6.07, 2.99, 273.75, -0.81
430.00, 1.00, 5.30, 6.07, 2.99, 273.75, 8.13
443.00, 1.00, 4.70, 6.07, 2.99, 273.75, -10.22
455.00, 1.00, 4.90, 6.10, 2.98, 273.75, -14.05
467.00, 1.00, 16.40, 6.00, 2.99, 273.75, 2.79
479.00, 1.00, 5.20, 6.08, 2.99, 273.75, -0.58
491.00, 1.00, 9.60, 6.08, 2.98, 273.75, -8.25
503.00, 1.00, 4.80, 6.11, 2.98, 273.75, 0.00
515.00, 1.00, 10.90, 6.08, 2.99, 273.75, 0.23
527.00, 1.00, 4.80, 6.11, 2.98, 273.75, 4.41
539.00, 1.00, 4.80, 6.08, 2.99, 273.75, 2.56
551.00, 1.00, 4.90, 6.08, 2.98, 273.75, 3.37
563.00, 1.00, 10.50, 6.07, 2.98, 273.75, 3.25
575.00, 1.00, 14.30, 6.06, 2.98, 273.75, -2.56
587.00, 1.00, 4.80, 6.09, 2.99, 273.75, 1.97
