Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 1.00, 16.70, 6.06, 0.26, 0.90, -8.71
11.00, 1.00, 16.60, 6.05, 0.25, 0.90, 4.88
23.00, 1.00, 807.70, 5.20, 0.28, 0.90, 10.69
35.00, 1.00, 447.40, 5.57, 0.36, 3.30, 5.69
47.00, 1.00, 279.90, 5.76, 0.45, 11.85, -2.90
59.00, 1.00, 182.90, 5.92, 0.56, 22.80, -9.76
71.00, 1.00, 156.00, 5.87, 0.69, 34.80, -5.23
83.00, 1.00, 138.90, 5.91, 0.80, 47.40, 7.43
95.00, 1.00, 125.90, 6.00, 0.92, 60.30, 4.41
107.00, 1.00, 130.10, 5.96, 1.04, 73.35, -3.48
119.00, 1.00, 127.60, 5.91, 1.15, 86.25, -21.02
131.00, 1.00, 114.70, 5.95, 1.29, 99.30, -0.58
143.00, 1.00, 89.30, 5.98, 1.41, 112.20, -1.74
155.00, 1.00, 108.90, 5.96, 1.58, 125.25, 0.00
167.00, 1.00, 90.00, 5.95, 1.72, 138.15, -0.93
179.00, 1.00, 138.30, 5.87, 1.86, 151.20, 0.35
191.00, 1.00, 124.40, 5.94, 1.99, 164.25, -1.51
203.00, 1.00, 129.00, 5.89, 2.14, 177.30, -7.55
215.00, 1.00, 123.40, 5.93, 2.26, 190.50, 1.97
228.00, 1.00, 131.10, 5.91, 2.40, 204.45, -9.99
240.00, 1.00, 131.80, 5.93, 2.54, 219.30, -8.94
252.00, 1.00, 89.90, 5.87, 2.68, 233.10, 14.75
264.00, 1.00, 36.30, 6.47, 2.83, 246.75, 9.99
276.00, 1.00, 17.40, 6.07, 2.91, 259.05, -1.28
288.00, 1.00, 23.00, 6.10, 2.95, 267.45, 14.87
300.00, 1.00, 18.00, 6.09, 2.97, 271.65, 1.74
312.00, 1.00, 27.70, 6.09, 2.96, 272.55, 2.79
324.00, 1.00, 54.30, 5.64, 2.98, 272.70, -0.23
336.00, 1.00, 16.00, 6.07, 2.98, 273.00, 5.57
348.00, 1.00, 5.30, 6.09, 2.99, 273.45, 5.81
360.00, 1.00, 4.80, 6.12, 2.98, 273.60, 0.58
372.00, 1.00, 5.40, 6.07, 2.98, 273.60, -8.71
384.00, 1.00, 10.50, 6.07, 2.99, 273.60, 1.63
396.00, 1.00, 4.80, 6.07, 2.99, 273.60, 15.45
408.00, 1.00, 4.40, 6.06, 2.98, 273.60, 13.01
420.00, 1.00, 4.60, 6.10, 2.99, 273.60, 14.63
432.00, 1.00, 5.00, 6.06, 2.99, 273.60, -8.71
444.00, 1.00, 10.80, 6.07, 2.99, 273.60, -22.30
456.00, 1.00, 4.70, 6.07, 2.98, 273.60, -5.11
468.00, 1.00, 4.70, 6.10, 2.98, 273.60, 8.83
480.00, 1.00, 5.30, 6.07, 2.98, 273.60, 6.50
492.00, 1.00, 10.30, 6.06, 2.99, 273.60, 5.69
504.00, 1.00, 5.00, 6.10, 2.98, 273.60, -8.25
517.00, 1.00, 12.50, 6.08, 2.98, 273.60, -3.37
529.00, 1.00, 5.40, 6.10, 2.98, 273.60, -3.02
541.00, 1.00, 4.80, 6.08, 3.00, 273.60, -4.18
553.00, 1.00, 5.00, 6.07, 2.99, 273.60, 2.90
565.00, 1.00, 4.60, 6.06, 2.99, 273.60, 2.79
577.00, 1.00, 4.60, 6.09, 2.98, 273.60, -3.72
589.00, 1.00, 5.40, 6.08, 2.99, 273.60, -10.69
