Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 82.60, 6.04, 0.94, 79.50, 186.06
6.00, 0.00, 82.30, 6.04, 0.95, 79.50, 185.95
18.00, 0.00, 44.10, 6.05, 0.95, 79.50, 169.22
30.00, 0.00, 45.50, 6.04, 0.94, 79.50, 167.94
42.00, 0.00, 73.00, 6.02, 0.94, 79.35, 176.89
54.00, 0.00, 73.70, 6.02, 0.93, 78.75, 185.60
66.00, 0.00, 70.00, 6.05, 0.93, 78.30, 188.27
78.00, 0.00, 69.20, 6.02, 0.92, 78.15, 169.80
90.00, 0.00, 71.70, 6.05, 0.90, 77.10, 149.36
102.00, 0.00, 69.30, 6.03, 0.90, 76.05, 155.75
114.00, 0.00, 69.40, 6.07, 0.89, 75.00, 163.41
126.00, 0.00, 69.30, 5.99, 0.88, 73.95, 155.98
138.00, 0.00, 71.60, 5.57, 0.87, 72.90, 147.85
150.00, 0.00, 68.80, 6.04, 0.86, 71.85, 143.21
163.00, 0.00, 71.00, 6.06, 0.86, 70.80, 151.92
175.00, 0.00, 69.10, 6.04, 0.83, 69.60, 158.89
187.00, 0.00, 68.70, 6.02, 0.83, 68.55, 146.57
199.00, 0.00, 70.30, 6.05, 0.83, 67.50, 153.08
211.00, 0.00, 72.20, 6.03, 0.80, 66.45, 157.03
223.00, 0.00, 68.60, 6.06, 0.79, 65.40, 149.83
235.00, 0.00, 73.30, 6.05, 0.79, 64.20, 146.92
247.00, 0.00, 69.20, 5.72, 0.77, 63.15, 165.16
259.00, 0.00, 72.10, 6.04, 0.77, 61.95, 173.64
271.00, 0.00, 70.50, 6.06, 0.76, 60.90, 170.15
283.00, 0.00, 71.30, 6.04, 0.75, 59.85, 164.81
295.00, 0.00, 69.00, 6.02, 0.74, 58.80, 162.14
307.00, 0.00, 71.80, 6.07, 0.74, 57.75, 149.94
319.00, 0.00, 70.80, 5.57, 0.72, 56.70, 148.08
331.00, 0.00, 68.80, 6.05, 0.71, 55.65, 158.54
343.00, 0.00, 72.70, 6.03, 0.70, 54.60, 155.63
355.00, 0.00, 70.90, 6.05, 0.70, 53.40, 164.46
367.00, 0.00, 68.80, 6.03, 0.69, 52.35, 181.07
379.00, 0.00, 72.10, 6.06, 0.69, 51.30, 170.73
391.00, 0.00, 69.20, 5.98, 0.67, 50.25, 176.07
403.00, 0.00, 71.40, 5.52, 0.65, 49.20, 186.18
415.00, 0.00, 72.70, 5.79, 0.65, 48.15, 172.82
427.00, 0.00, 69.40, 6.05, 0.63, 47.10, 178.28
439.00, 0.00, 71.00, 6.04, 0.62, 46.05, 176.66
451.00, 0.00, 70.80, 6.06, 0.61, 44.85, 183.04
464.00, 0.00, 71.10, 6.04, 0.60, 43.80, 183.62
476.00, 0.00, 69.20, 6.04, 0.59, 42.75, 178.86
488.00, 0.00, 71.00, 6.06, 0.59, 41.85, 189.78
500.00, 0.00, 70.40, 6.10, 0.58, 40.80, 203.37
512.00, 0.00, 70.10, 5.87, 0.57, 39.90, 212.66
524.00, 0.00, 73.60, 5.69, 0.56, 38.85, 218.23
536.00, 0.00, 71.30, 6.06, 0.56, 38.10, 239.84
548.00, 0.00, 74.40, 6.04, 0.54, 37.65, 371.78
560.00, 0.00, 79.50, 6.04, 0.54, 37.50, 546.92
572.00, 0.00, 79.20, 6.06, 0.54, 37.35, 795.47
584.00, 0.00, 82.40, 6.05, 0.54, 37.35, 1034.96
