Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 47.20, 6.04, 1.13, 95.10, -192.68
7.00, 0.00, 55.90, 6.02, 1.13, 95.10, -186.99
19.00, 0.00, 826.80, 4.91, 1.12, 95.10, -193.03
31.00, 0.00, 481.20, 5.30, 1.10, 95.10, -186.53
43.00, 0.00, 548.50, 5.53, 1.05, 93.60, -143.09
55.00, 0.00, 277.20, 5.77, 0.96, 86.55, -2.09
67.00, 0.00, 222.90, 5.84, 0.86, 76.95, 108.36
79.00, 0.00, 185.60, 5.86, 0.75, 65.70, 137.63
91.00, 0.00, 143.70, 5.91, 0.63, 54.15, 166.32
103.00, 0.00, 110.30, 6.00, 0.53, 41.10, 238.79
115.00, 0.00, 229.50, 6.01, 0.44, 37.35, 621.49
127.00, 0.00, 525.50, 6.03, 0.43, 36.60, 2758.42
139.00, 0.00, 735.60, 5.78, 0.42, 35.55, 8052.15
151.00, 0.00, 729.50, 4.78, 0.41, 36.00, 11924.04
163.00, 0.00, 728.10, 4.81, 0.41, 36.15, 11810.80
176.00, 0.00, 722.00, 4.98, 0.42, 36.00, 11192.10
188.00, 0.00, 721.70, 5.50, 0.44, 36.00, 10885.71
200.00, 0.00, 705.00, 6.06, 0.43, 36.00, 10967.02
212.00, 0.00, 702.80, 5.12, 0.42, 36.00, 10913.71
224.00, 0.00, 701.00, 4.80, 0.42, 36.00, 10908.13
236.00, 0.00, 702.60, 4.84, 0.42, 36.00, 10841.00
248.00, 0.00, 706.10, 4.92, 0.41, 36.00, 10883.39
260.00, 0.00, 707.10, 5.02, 0.44, 36.00, 10826.60
272.00, 0.00, 702.40, 5.58, 0.44, 36.00, 10828.57
284.00, 0.00, 704.90, 5.36, 0.45, 36.00, 10834.26
296.00, 0.00, 703.80, 5.27, 0.45, 36.00, 10770.73
308.00, 0.00, 700.90, 5.16, 0.45, 36.00, 10801.05
320.00, 0.00, 705.20, 5.55, 0.44, 36.00, 10753.78
332.00, 0.00, 702.30, 5.47, 0.44, 36.00, 10769.80
344.00, 0.00, 703.70, 5.43, 0.44, 36.00, 10748.78
356.00, 0.00, 707.10, 5.99, 0.44, 36.00, 10755.40
368.00, 0.00, 703.80, 6.00, 0.43, 36.00, 10762.02
380.00, 0.00, 700.10, 6.00, 0.42, 36.00, 10751.80
392.00, 0.00, 702.90, 6.05, 0.44, 36.00, 10736.82
404.00, 0.00, 702.00, 6.08, 0.43, 36.00, 10721.84
416.00, 0.00, 699.70, 6.11, 0.43, 36.00, 10711.85
428.00, 0.00, 702.50, 6.06, 0.43, 36.00, 10724.39
440.00, 0.00, 704.10, 6.09, 0.43, 36.00, 10714.75
453.00, 0.00, 697.90, 6.08, 0.43, 36.00, 10701.74
465.00, 0.00, 702.00, 6.01, 0.44, 36.00, 10705.46
477.00, 0.00, 697.30, 6.02, 0.43, 36.00, 10696.17
489.00, 0.00, 700.40, 6.01, 0.42, 36.00, 10682.70
501.00, 0.00, 695.10, 6.03, 0.42, 36.00, 10677.70
513.00, 0.00, 694.30, 6.01, 0.43, 36.00, 10672.94
525.00, 0.00, 700.50, 6.03, 0.43, 36.00, 10678.28
537.00, 0.00, 702.50, 6.01, 0.42, 36.00, 10673.05
549.00, 0.00, 698.60, 6.03, 0.43, 36.00, 10665.97
561.00, 0.00, 699.00, 6.03, 0.43, 36.00, 10662.60
573.00, 0.00, 700.90, 6.07, 0.42, 36.00, 10652.15
585.00, 0.00, 700.40, 5.87, 0.43, 36.00, 10648.32
