Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 90.00, 695.10, 4.59, 2.86, 128.70, 9108.13
11.00, 90.00, 667.10, 4.01, 2.90, 128.70, 9107.67
23.00, 90.00, 332.80, 4.25, 2.85, 128.70, 9096.75
35.00, 90.00, 200.00, 4.43, 2.79, 128.70, 8929.85
47.00, 90.00, 129.10, 4.41, 2.70, 128.10, 7512.54
59.00, 90.00, 153.80, 4.40, 2.61, 125.70, 3811.27
71.00, 90.00, 141.30, 4.40, 2.49, 120.30, 655.05
83.00, 90.00, 149.30, 4.94, 2.41, 114.60, -2.90
95.00, 90.00, 152.30, 4.39, 2.33, 108.90, -18.93
107.00, 90.00, 170.20, 4.43, 2.22, 102.60, -47.62
119.00, 90.00, 127.30, 4.57, 2.12, 96.30, 4.99
131.00, 90.00, 149.10, 4.40, 2.02, 90.60, 65.51
143.00, 90.00, 89.30, 4.44, 1.95, 84.60, 1.16
155.00, 90.00, 39.80, 4.42, 1.82, 78.60, -8.71
167.00, 90.00, -4.90, 4.61, 1.76, 72.30, -0.93
179.00, 90.00, -0.30, 4.60, 1.71, 66.90, 1.86
191.00, 90.00, 3.50, 4.60, 1.66, 63.90, -13.36
203.00, 90.00, 3.50, 4.61, 1.71, 62.70, -11.73
215.00, 90.00, 2.60, 4.59, 1.70, 62.40, -10.34
227.00, 90.00, 3.00, 4.61, 1.70, 62.70, -5.69
239.00, 90.00, 3.20, 4.61, 1.70, 63.30, -1.51
251.00, 90.00, 3.10, 4.60, 1.70, 63.30, -7.78
263.00, 90.00, 3.00, 4.61, 1.71, 63.30, -17.31
276.00, 90.00, 3.10, 4.60, 1.70, 63.30, -11.03
288.00, 90.00, 2.80, 4.60, 1.70, 63.30, -23.34
300.00, 90.00, 2.90, 4.60, 1.70, 63.30, -31.59
312.00, 90.00, 2.70, 4.60, 1.70, 63.30, -16.84
324.00, 90.00, 3.00, 4.60, 1.71, 63.30, -2.67
336.00, 90.00, 2.80, 4.60, 1.71, 63.30, -5.34
348.00, 90.00, 2.90, 4.59, 1.70, 63.30, -5.81
360.00, 90.00, 3.00, 4.60, 1.70, 63.30, -11.38
372.00, 90.00, 3.20, 4.59, 1.71, 63.30, -22.07
384.00, 90.00, 3.30, 4.60, 1.71, 63.30, -19.40
396.00, 90.00, 2.90, 4.59, 1.70, 63.30, -11.61
408.00, 90.00, 2.80, 4.59, 1.70, 63.30, -5.57
420.00, 90.00, 2.90, 4.59, 1.69, 63.30, -8.59
432.00, 90.00, 3.10, 4.59, 1.71, 63.30, -11.61
444.00, 90.00, 3.10, 4.60, 1.70, 63.30, -7.78
456.00, 90.00, 2.90, 4.59, 1.70, 63.30, -15.21
468.00, 90.00, 2.60, 4.59, 1.70, 63.30, -16.49
480.00, 90.00, 2.90, 4.60, 1.69, 63.30, -13.01
492.00, 90.00, 2.90, 4.58, 1.70, 63.30, -15.68
504.00, 90.00, 2.70, 4.59, 1.71, 63.30, -15.56
516.00, 90.00, 2.80, 4.58, 1.69, 63.30, 1.28
528.00, 90.00, 3.00, 4.58, 1.70, 63.30, 8.48
540.00, 90.00, 3.10, 4.59, 1.70, 63.30, -8.25
552.00, 90.00, 3.10, 4.59, 1.69, 63.30, -1.63
564.00, 90.00, 3.10, 4.58, 1.71, 63.30, 13.24
577.00, 90.00, 3.00, 4.58, 1.70, 63.30, 10.92
589.00, 90.00, 3.10, 4.58, 1.70, 63.30, 2.44
