Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 3.20, 4.56, 1.71, 93.30, -4.30
6.00, 180.00, 3.20, 4.56, 1.70, 93.30, 2.90
18.00, 180.00, 3.00, 4.57, 1.71, 93.30, -9.29
30.00, 180.00, 568.60, 4.02, 1.79, 93.30, -9.41
42.00, 180.00, 409.60, 4.17, 1.81, 93.30, 6.62
54.00, 180.00, 293.20, 4.25, 1.85, 95.70, 6.16
66.00, 180.00, 165.60, 4.35, 1.88, 99.30, -9.41
78.00, 180.00, 144.80, 4.32, 1.95, 103.80, 10.69
90.00, 180.00, 148.10, 4.52, 2.07, 108.90, 14.63
102.00, 180.00, 183.00, 4.36, 2.12, 114.30, 10.80
114.00, 180.00, 170.40, 4.37, 2.24, 120.60, 13.59
126.00, 180.00, 166.80, 4.39, 2.32, 126.60, 20.33
138.00, 180.00, 163.80, 4.36, 2.42, 132.30, 32.98
150.00, 180.00, 141.20, 4.47, 2.51, 138.60, 23.69
162.00, 180.00, 98.40, 4.38, 2.60, 144.30, -7.78
174.00, 180.00, 157.10, 4.39, 2.72, 150.60, 8.25
186.00, 180.00, 158.40, 4.38, 2.82, 156.90, 27.06
198.00, 180.00, 177.30, 4.40, 2.94, 163.20, 45.53
210.00, 180.00, 203.40, 4.29, 3.04, 168.30, 197.79
222.00, 180.00, 402.30, 4.13, 3.10, 169.50, 1337.40
234.00, 180.00, 533.20, 4.03, 3.09, 169.80, 4368.99
246.00, 180.00, 667.00, 3.92, 3.12, 170.10, 7397.91
258.00, 180.00, 682.40, 3.97, 3.12, 170.10, 8936.35
270.00, 180.00, 682.20, 3.93, 3.14, 170.10, 9310.69
282.00, 180.00, 684.10, 3.93, 3.14, 170.10, 9312.89
294.00, 180.00, 684.00, 3.94, 3.15, 170.10, 9234.15
306.00, 180.00, 683.70, 3.93, 3.16, 170.10, 9257.96
319.00, 180.00, 683.60, 3.93, 3.16, 170.10, 9181.65
331.00, 180.00, 655.60, 3.93, 3.15, 170.10, 9179.67
343.00, 180.00, 477.30, 3.94, 3.09, 170.10, 9165.85
355.00, 180.00, 682.80, 3.98, 3.12, 170.10, 9166.67
367.00, 180.00, 682.30, 3.94, 3.13, 170.10, 9144.95
379.00, 180.00, 683.40, 3.94, 3.14, 170.10, 9132.75
391.00, 180.00, 682.20, 3.95, 3.16, 170.10, 9092.22
403.00, 180.00, 682.60, 3.94, 3.16, 170.10, 9078.40
415.00, 180.00, 478.70, 3.95, 3.15, 170.10, 9090.83
427.00, 180.00, 470.20, 3.95, 3.16, 170.10, 9094.43
439.00, 180.00, 612.30, 4.52, 3.08, 170.10, 9073.98
451.00, 180.00, 655.70, 3.98, 3.10, 170.10, 9078.28
463.00, 180.00, 669.30, 3.95, 3.13, 170.10, 9072.24
475.00, 180.00, 680.70, 3.95, 3.16, 170.10, 9068.87
487.00, 180.00, 681.20, 3.95, 3.16, 170.10, 9053.89
499.00, 180.00, 680.40, 3.95, 3.15, 170.10, 9042.39
511.00, 180.00, 680.50, 3.95, 3.15, 170.10, 9059.35
523.00, 180.00, 680.20, 3.95, 3.13, 170.10, 9044.37
535.00, 180.00, 677.50, 4.60, 3.09, 170.10, 9026.02
547.00, 180.00, 677.70, 3.98, 3.10, 170.10, 9059.12
559.00, 180.00, 679.60, 3.96, 3.16, 170.10, 9070.04
571.00, 180.00, 678.60, 3.95, 3.16, 170.10, 9065.27
583.00, 180.00, 679.00, 3.95, 3.15, 170.10, 9045.64
