Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 617.90, 3.95, 1.19, 54.90, 8099.88
10.00, 180.00, 618.00, 3.96, 1.19, 54.90, 8090.01
22.00, 180.00, 617.90, 3.96, 1.19, 54.90, 8073.75
34.00, 180.00, 393.00, 4.19, 1.16, 54.90, 8095.94
46.00, 180.00, 281.30, 4.26, 1.15, 54.90, 8037.75
58.00, 180.00, 229.70, 4.32, 1.17, 54.90, 7298.37
70.00, 180.00, 211.50, 4.37, 1.26, 55.20, 4648.55
82.00, 180.00, 187.10, 4.38, 1.32, 59.40, 1560.16
94.00, 180.00, 140.60, 4.42, 1.37, 64.50, 180.02
106.00, 180.00, 165.40, 4.40, 1.47, 69.90, 70.50
118.00, 180.00, 80.80, 4.42, 1.52, 75.90, 49.94
130.00, 180.00, 132.10, 4.48, 1.64, 82.50, 41.46
142.00, 180.00, 142.30, 4.46, 1.71, 89.40, 39.95
154.00, 180.00, 137.80, 4.41, 1.82, 96.90, 54.36
166.00, 180.00, 145.20, 4.43, 1.91, 103.80, 43.79
178.00, 180.00, 153.90, 4.40, 2.00, 110.40, 50.17
190.00, 180.00, 90.70, 4.44, 2.07, 117.00, 49.13
203.00, 180.00, 134.50, 4.54, 2.20, 123.00, 41.23
215.00, 180.00, 202.70, 4.37, 2.27, 129.00, 66.20
227.00, 180.00, 226.30, 4.33, 2.35, 134.40, 111.73
239.00, 180.00, 319.70, 4.23, 2.39, 137.70, 477.47
251.00, 180.00, 487.40, 4.06, 2.43, 138.60, 2262.49
263.00, 180.00, 516.80, 3.94, 2.44, 139.20, 4984.67
275.00, 180.00, 469.30, 4.39, 2.46, 139.20, 6801.28
287.00, 180.00, 620.90, 3.94, 2.51, 139.20, 7501.97
299.00, 180.00, 620.80, 3.95, 2.47, 139.20, 7614.98
311.00, 180.00, 620.30, 3.94, 2.48, 139.20, 7538.79
323.00, 180.00, 620.40, 3.94, 2.48, 139.20, 7523.00
335.00, 180.00, 620.20, 3.94, 2.50, 139.20, 7558.30
347.00, 180.00, 620.10, 4.12, 2.51, 139.20, 7455.98
359.00, 180.00, 619.90, 3.95, 2.46, 139.20, 7422.30
371.00, 180.00, 619.30, 3.95, 2.49, 139.20, 7438.10
383.00, 180.00, 619.70, 3.95, 2.47, 139.20, 7416.14
395.00, 180.00, 619.40, 3.95, 2.48, 139.20, 7423.58
407.00, 180.00, 612.20, 3.95, 2.50, 139.20, 7434.73
419.00, 180.00, 618.20, 4.01, 2.48, 139.20, 7358.19
431.00, 180.00, 619.40, 3.95, 2.46, 139.20, 7341.81
443.00, 180.00, 619.50, 3.95, 2.48, 139.20, 7378.28
455.00, 180.00, 618.90, 3.95, 2.48, 139.20, 7382.69
467.00, 180.00, 468.10, 3.96, 2.47, 139.20, 7397.68
479.00, 180.00, 598.00, 3.96, 2.47, 139.20, 7376.66
491.00, 180.00, 617.10, 3.99, 2.46, 139.20, 7311.85
503.00, 180.00, 617.80, 3.95, 2.49, 139.20, 7323.00
515.00, 180.00, 617.50, 3.95, 2.47, 139.20, 7374.22
527.00, 180.00, 618.00, 3.95, 2.48, 139.20, 7348.78
539.00, 180.00, 474.70, 3.95, 2.47, 139.20, 7336.59
552.00, 180.00, 464.40, 3.95, 2.45, 139.20, 7326.71
564.00, 180.00, 599.20, 3.98, 2.44, 139.20, 7280.02
576.00, 180.00, 616.10, 3.95, 2.49, 139.20, 7298.84
588.00, 180.00, 617.80, 3.95, 2.47, 139.20, 7319.40
