Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 2.90, 4.56, 1.71, 64.80, -53.19
12.00, 180.00, 563.00, 3.99, 1.78, 64.80, -48.32
24.00, 180.00, 427.20, 4.09, 1.80, 65.10, -37.51
36.00, 180.00, 329.40, 4.23, 1.83, 66.90, -44.60
48.00, 180.00, 245.80, 4.26, 1.90, 70.20, -48.32
60.00, 180.00, 218.00, 4.31, 1.94, 74.40, -62.49
72.00, 180.00, 191.60, 4.37, 2.02, 79.50, -55.17
84.00, 180.00, 163.30, 4.36, 2.09, 85.20, -47.04
96.00, 180.00, 190.40, 4.35, 2.20, 91.20, -50.29
108.00, 180.00, 193.30, 4.36, 2.28, 96.90, -24.85
120.00, 180.00, 228.20, 4.34, 2.36, 102.00, 33.45
132.00, 180.00, 354.60, 4.19, 2.38, 104.70, 735.42
145.00, 180.00, 538.40, 4.09, 2.44, 105.90, 3537.17
157.00, 180.00, 666.60, 3.95, 2.50, 106.20, 7270.38
169.00, 180.00, 667.40, 3.94, 2.50, 106.50, 9640.77
181.00, 180.00, 578.50, 3.95, 2.51, 106.50, 10314.98
193.00, 180.00, 508.00, 3.95, 2.50, 106.50, 10393.15
205.00, 180.00, 591.10, 3.95, 2.49, 106.50, 10315.10
217.00, 180.00, 659.90, 3.97, 2.48, 106.50, 10290.01
229.00, 180.00, 664.60, 3.95, 2.51, 106.50, 10275.49
241.00, 180.00, 667.20, 3.95, 2.50, 106.50, 10250.06
253.00, 180.00, 667.00, 3.95, 2.51, 106.50, 10218.47
265.00, 180.00, 561.80, 3.96, 2.49, 106.50, 10209.29
277.00, 180.00, 503.80, 3.96, 2.48, 106.50, 10183.86
289.00, 180.00, 564.30, 4.00, 2.47, 106.50, 10176.31
301.00, 180.00, 666.50, 3.95, 2.52, 106.50, 10166.55
313.00, 180.00, 665.60, 3.96, 2.50, 106.50, 10127.99
325.00, 180.00, 665.80, 3.96, 2.50, 106.50, 10110.45
337.00, 180.00, 665.30, 3.96, 2.50, 106.50, 10123.69
349.00, 180.00, 557.80, 3.97, 2.48, 106.50, 10111.96
361.00, 180.00, 664.70, 3.97, 2.48, 106.50, 10098.14
374.00, 180.00, 665.40, 3.96, 2.52, 106.50, 10114.63
386.00, 180.00, 665.30, 3.96, 2.50, 106.50, 10097.68
398.00, 180.00, 664.60, 3.96, 2.50, 106.50, 10091.87
410.00, 180.00, 664.80, 3.97, 2.50, 106.50, 10091.64
422.00, 180.00, 663.20, 3.97, 2.45, 106.50, 10080.84
434.00, 180.00, 663.60, 3.98, 2.47, 106.50, 10078.40
446.00, 180.00, 663.40, 3.96, 2.51, 106.50, 10062.95
458.00, 180.00, 663.70, 3.98, 2.50, 106.50, 10044.60
470.00, 180.00, 663.80, 3.98, 2.50, 106.50, 10031.71
482.00, 180.00, 496.90, 3.97, 2.50, 106.50, 10033.22
494.00, 180.00, 642.10, 3.97, 2.45, 106.50, 10053.66
506.00, 180.00, 662.00, 3.98, 2.51, 106.50, 10044.60
518.00, 180.00, 662.90, 3.97, 2.50, 106.50, 10024.74
530.00, 180.00, 662.70, 3.97, 2.51, 106.50, 10009.76
542.00, 180.00, 662.60, 3.98, 2.49, 106.50, 10021.02
554.00, 180.00, 512.90, 3.98, 2.51, 106.50, 10033.22
566.00, 180.00, 438.50, 4.43, 2.43, 106.50, 10026.25
578.00, 180.00, 647.10, 3.98, 2.53, 106.50, 10012.89
590.00, 180.00, 661.40, 3.98, 2.49, 106.50, 10003.48
