Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 470.50, 3.99, 0.82, 1.80, 7208.36
7.00, 180.00, 576.50, 3.99, 0.82, 1.80, 7199.54
19.00, 180.00, 471.40, 3.99, 0.76, 1.80, 7178.75
31.00, 180.00, 342.20, 4.55, 0.80, 1.80, 7180.37
43.00, 180.00, 246.10, 4.35, 0.79, 1.80, 7153.08
55.00, 180.00, 175.10, 4.43, 0.84, 2.10, 6606.16
67.00, 180.00, 153.00, 4.41, 0.93, 2.10, 4093.96
79.00, 180.00, 133.20, 4.47, 1.01, 7.50, 1006.97
91.00, 180.00, 147.30, 4.41, 1.09, 13.50, 59.00
103.00, 180.00, 47.00, 4.59, 1.19, 19.20, -19.05
115.00, 180.00, 122.10, 4.44, 1.27, 25.50, -40.77
127.00, 180.00, 106.20, 4.43, 1.37, 31.80, -23.93
139.00, 180.00, 132.60, 4.46, 1.45, 38.40, -12.31
151.00, 180.00, 123.30, 4.44, 1.54, 44.70, -6.50
163.00, 180.00, 108.80, 4.46, 1.63, 51.60, -11.73
175.00, 180.00, 84.30, 4.58, 1.74, 58.20, -29.73
187.00, 180.00, 103.50, 4.49, 1.84, 64.80, -38.10
199.00, 180.00, 125.40, 4.46, 1.94, 72.00, -31.82
211.00, 180.00, 126.60, 4.46, 2.04, 78.90, -30.89
223.00, 180.00, 131.80, 4.45, 2.13, 86.10, -24.27
235.00, 180.00, 78.10, 4.45, 2.23, 92.70, -19.40
247.00, 180.00, 151.30, 4.41, 2.35, 99.00, -13.12
260.00, 180.00, 153.20, 4.48, 2.45, 105.60, -4.99
272.00, 180.00, 114.30, 4.53, 2.53, 111.90, 5.23
284.00, 180.00, 153.80, 4.41, 2.64, 117.90, -2.21
296.00, 180.00, 156.50, 4.38, 2.75, 123.90, 27.18
308.00, 180.00, 187.50, 4.31, 2.81, 128.10, 305.23
320.00, 180.00, 293.90, 4.15, 2.81, 129.00, 1879.79
332.00, 180.00, 545.70, 4.05, 2.93, 129.00, 5015.68
344.00, 180.00, 642.10, 3.97, 2.92, 129.30, 7635.31
356.00, 180.00, 642.70, 3.97, 2.91, 129.30, 8740.77
368.00, 180.00, 642.20, 3.97, 2.91, 129.30, 9021.83
380.00, 180.00, 642.40, 3.98, 2.91, 129.30, 9031.59
392.00, 180.00, 496.50, 3.98, 2.87, 129.30, 8984.32
404.00, 180.00, 641.50, 4.00, 2.87, 129.30, 8970.27
416.00, 180.00, 642.00, 3.97, 2.93, 129.30, 8927.18
428.00, 180.00, 642.00, 3.97, 2.91, 129.30, 8912.54
440.00, 180.00, 642.00, 3.97, 2.91, 129.30, 8916.96
452.00, 180.00, 642.20, 3.98, 2.91, 129.30, 8902.44
464.00, 180.00, 641.00, 3.98, 2.87, 129.30, 8884.32
476.00, 180.00, 642.20, 4.00, 2.88, 129.30, 8864.92
488.00, 180.00, 641.40, 3.98, 2.93, 129.30, 8886.88
500.00, 180.00, 641.10, 3.99, 2.91, 129.30, 8868.18
512.00, 180.00, 641.10, 3.98, 2.92, 129.30, 8847.04
524.00, 180.00, 481.90, 3.98, 2.92, 129.30, 8828.92
537.00, 180.00, 632.90, 3.99, 2.86, 129.30, 8839.95
549.00, 180.00, 639.60, 4.01, 2.86, 129.30, 8831.01
561.00, 180.00, 641.20, 3.98, 2.93, 129.30, 8817.65
573.00, 180.00, 640.60, 3.99, 2.91, 129.30, 8819.75
585.00, 180.00, 629.60, 3.98, 2.92, 129.30, 8819.75
