Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 90.00, 697.60, 3.77, 3.15, 170.10, 7257.84
7.00, 90.00, 697.30, 3.78, 3.14, 170.10, 7233.45
19.00, 90.00, 471.10, 4.05, 3.11, 170.10, 7244.95
31.00, 90.00, 229.10, 4.28, 3.04, 170.10, 7213.01
43.00, 90.00, 68.60, 4.52, 2.94, 169.80, 6743.90
56.00, 90.00, 96.50, 4.49, 2.84, 169.20, 4519.63
68.00, 90.00, 145.50, 4.50, 2.78, 165.30, 1468.76
80.00, 90.00, 152.20, 4.33, 2.71, 160.20, 120.21
92.00, 90.00, 146.60, 4.34, 2.59, 155.40, 6.27
104.00, 90.00, 137.90, 4.37, 2.48, 149.70, -28.92
116.00, 90.00, 153.70, 4.41, 2.37, 143.70, -36.82
128.00, 90.00, 153.80, 4.39, 2.31, 138.00, 10.22
140.00, 90.00, 121.10, 4.32, 2.25, 132.60, 54.36
152.00, 90.00, 147.80, 4.37, 2.13, 126.30, 9.87
164.00, 90.00, 144.60, 4.36, 2.04, 120.90, 1.28
176.00, 90.00, 137.50, 4.33, 1.98, 115.50, -4.99
188.00, 90.00, 142.30, 4.37, 1.90, 109.80, -2.79
200.00, 90.00, -0.70, 4.60, 1.78, 103.80, 4.65
212.00, 90.00, -1.10, 4.60, 1.72, 98.10, 12.66
224.00, 90.00, 392.30, 4.60, 1.74, 94.80, 1.51
236.00, 90.00, 419.30, 4.60, 1.80, 93.00, 0.00
248.00, 90.00, 2.80, 4.59, 1.69, 92.70, -12.89
260.00, 90.00, 2.80, 4.60, 1.69, 93.00, -13.12
272.00, 90.00, 3.10, 4.60, 1.71, 93.00, -3.83
284.00, 90.00, 3.20, 4.59, 1.69, 93.00, -5.69
296.00, 90.00, 2.80, 4.59, 1.69, 93.00, 5.57
308.00, 90.00, 3.00, 4.59, 1.69, 93.00, -11.61
320.00, 90.00, 3.10, 4.60, 1.69, 93.00, -15.45
332.00, 90.00, 2.70, 4.59, 1.69, 93.00, -10.22
344.00, 90.00, 3.00, 4.58, 1.70, 93.00, 2.32
356.00, 90.00, 3.10, 4.58, 1.69, 93.00, 0.35
369.00, 90.00, 3.00, 4.58, 1.70, 93.00, -4.53
381.00, 90.00, 2.90, 4.59, 1.70, 93.00, -8.13
393.00, 90.00, 2.90, 4.59, 1.69, 93.00, -25.20
405.00, 90.00, 2.80, 4.58, 1.70, 93.00, -28.34
417.00, 90.00, 3.00, 4.58, 1.70, 93.00, -17.89
429.00, 90.00, 3.00, 4.58, 1.70, 93.00, -6.62
441.00, 90.00, 2.70, 4.59, 1.70, 93.00, -18.70
453.00, 90.00, 2.90, 4.58, 1.69, 93.00, -10.69
465.00, 90.00, 2.70, 4.58, 1.70, 93.00, -10.45
477.00, 90.00, 2.70, 4.58, 1.69, 93.00, -19.86
489.00, 90.00, 3.00, 4.59, 1.70, 93.00, -13.47
501.00, 90.00, 3.10, 4.58, 1.70, 93.00, -18.12
513.00, 90.00, 3.00, 4.57, 1.70, 93.00, -14.52
525.00, 90.00, 2.90, 4.58, 1.70, 93.00, -9.64
537.00, 90.00, 3.10, 4.58, 1.70, 93.00, -8.25
549.00, 90.00, 3.20, 4.58, 1.69, 93.00, -8.36
561.00, 90.00, 2.70, 4.57, 1.69, 93.00, -15.33
573.00, 90.00, 3.00, 4.58, 1.70, 93.00, -17.77
585.00, 90.00, 2.80, 4.58, 1.69, 93.00, 1.86
