Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 3.10, 4.56, 1.69, 93.30, -60.63
14.00, 180.00, 548.80, 3.88, 1.80, 93.30, -63.88
26.00, 180.00, 423.30, 4.03, 1.80, 93.60, -51.57
38.00, 180.00, 289.20, 4.11, 1.83, 95.70, -52.85
50.00, 180.00, 262.40, 4.55, 1.92, 99.30, -62.02
62.00, 180.00, 230.20, 4.28, 1.95, 103.80, -51.10
74.00, 180.00, 205.10, 4.29, 2.04, 109.20, -58.42
86.00, 180.00, 209.70, 4.31, 2.13, 114.60, -48.08
98.00, 180.00, 151.50, 4.36, 2.20, 120.30, -41.93
110.00, 180.00, 184.30, 4.32, 2.26, 125.70, -45.53
122.00, 180.00, 105.10, 4.33, 2.34, 131.10, -41.23
134.00, 180.00, 103.50, 4.55, 2.45, 136.50, -28.11
146.00, 180.00, 181.50, 4.36, 2.55, 141.90, -41.93
158.00, 180.00, 197.50, 4.32, 2.64, 147.60, -47.50
170.00, 180.00, 204.20, 4.30, 2.75, 153.00, -44.13
182.00, 180.00, 208.10, 4.29, 2.83, 158.70, -44.83
194.00, 180.00, 208.20, 4.27, 2.94, 164.10, -22.18
206.00, 180.00, 245.50, 4.20, 2.99, 168.90, 137.17
218.00, 180.00, 413.30, 4.02, 3.03, 170.10, 1154.82
230.00, 180.00, 571.60, 4.19, 3.16, 170.70, 3711.61
242.00, 180.00, 675.20, 3.76, 3.13, 170.70, 6294.19
254.00, 180.00, 676.70, 3.76, 3.12, 170.70, 7699.42
266.00, 180.00, 678.10, 3.75, 3.14, 170.70, 7975.49
278.00, 180.00, 678.10, 3.76, 3.16, 170.70, 8004.88
290.00, 180.00, 677.80, 3.76, 3.14, 170.70, 7930.08
302.00, 180.00, 678.60, 3.76, 3.15, 170.70, 7917.19
314.00, 180.00, 678.30, 3.76, 3.15, 170.70, 7903.95
326.00, 180.00, 676.10, 3.76, 3.16, 170.70, 7905.23
338.00, 180.00, 677.50, 4.04, 3.13, 170.70, 7868.64
350.00, 180.00, 676.00, 3.79, 3.10, 170.70, 7857.03
363.00, 180.00, 677.70, 3.76, 3.13, 170.70, 7822.18
375.00, 180.00, 678.30, 3.76, 3.14, 170.70, 7838.21
387.00, 180.00, 678.10, 3.77, 3.15, 170.70, 7818.47
399.00, 180.00, 678.40, 3.77, 3.14, 170.70, 7805.23
411.00, 180.00, 677.90, 3.76, 3.14, 170.70, 7788.50
423.00, 180.00, 673.70, 3.77, 3.15, 170.70, 7783.39
435.00, 180.00, 580.10, 3.77, 3.17, 170.70, 7792.80
447.00, 180.00, 677.50, 4.06, 3.15, 170.70, 7787.46
459.00, 180.00, 677.90, 3.79, 3.10, 170.70, 7776.42
471.00, 180.00, 677.00, 3.78, 3.12, 170.70, 7766.32
483.00, 180.00, 677.00, 3.77, 3.14, 170.70, 7762.37
495.00, 180.00, 677.30, 3.77, 3.14, 170.70, 7767.71
507.00, 180.00, 677.10, 3.77, 3.15, 170.70, 7759.00
519.00, 180.00, 578.50, 3.77, 3.15, 170.70, 7766.55
531.00, 180.00, 465.10, 3.77, 3.14, 170.70, 7754.47
543.00, 180.00, 478.80, 3.78, 3.17, 170.70, 7750.29
555.00, 180.00, 472.60, 4.59, 3.06, 170.70, 7740.42
567.00, 180.00, 676.00, 3.81, 3.10, 170.70, 7736.12
579.00, 180.00, 676.00, 3.78, 3.13, 170.70, 7739.84
591.00, 180.00, 675.80, 3.78, 3.13, 170.70, 7724.51
