Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 611.80, 4.04, 1.40, 63.90, 9980.37
5.00, 180.00, 454.60, 4.04, 1.41, 63.90, 9979.33
17.00, 180.00, 422.00, 4.18, 1.35, 63.90, 9973.98
29.00, 180.00, 286.10, 4.35, 1.37, 63.90, 9931.48
41.00, 180.00, 216.50, 4.37, 1.42, 64.20, 9268.29
53.00, 180.00, 189.00, 4.41, 1.48, 65.10, 6398.49
65.00, 180.00, 78.10, 4.48, 1.54, 69.30, 2464.00
77.00, 180.00, 88.10, 4.46, 1.61, 75.00, 312.66
89.00, 180.00, 140.60, 4.52, 1.71, 80.70, 83.86
101.00, 180.00, 135.30, 4.48, 1.80, 87.60, 43.32
113.00, 180.00, 152.10, 4.46, 1.91, 94.50, 27.87
126.00, 180.00, 136.30, 4.42, 2.00, 101.10, 69.45
138.00, 180.00, 105.20, 4.39, 2.07, 108.00, 99.65
150.00, 180.00, 236.10, 4.54, 2.14, 111.90, 497.91
162.00, 180.00, 385.30, 4.21, 2.17, 114.00, 3077.58
174.00, 180.00, 568.30, 4.06, 2.26, 114.90, 7008.01
186.00, 180.00, 615.20, 4.02, 2.26, 115.20, 9450.17
198.00, 180.00, 476.70, 4.03, 2.26, 115.20, 10810.22
210.00, 180.00, 466.10, 4.41, 2.21, 115.20, 11137.05
222.00, 180.00, 611.30, 4.02, 2.26, 115.20, 11001.63
234.00, 180.00, 615.60, 4.02, 2.25, 115.20, 10860.16
246.00, 180.00, 615.50, 4.03, 2.26, 115.20, 10944.72
258.00, 180.00, 547.10, 4.03, 2.26, 115.20, 10883.74
270.00, 180.00, 465.90, 4.03, 2.24, 115.20, 10778.51
282.00, 180.00, 597.40, 4.04, 2.26, 115.20, 10880.26
294.00, 180.00, 614.80, 4.03, 2.25, 115.20, 10813.94
307.00, 180.00, 615.00, 4.04, 2.25, 115.20, 10748.32
319.00, 180.00, 615.00, 4.03, 2.26, 115.20, 10770.38
331.00, 180.00, 482.50, 4.03, 2.27, 115.20, 10778.05
343.00, 180.00, 508.50, 4.06, 2.23, 115.20, 10717.89
355.00, 180.00, 614.40, 4.03, 2.26, 115.20, 10760.05
367.00, 180.00, 614.40, 4.03, 2.25, 115.20, 10754.01
379.00, 180.00, 614.30, 4.03, 2.25, 115.20, 10709.41
391.00, 180.00, 591.40, 4.04, 2.23, 115.20, 10713.24
403.00, 180.00, 463.10, 4.10, 2.27, 115.20, 10706.04
415.00, 180.00, 614.10, 4.04, 2.23, 115.20, 10668.18
427.00, 180.00, 613.80, 4.04, 2.26, 115.20, 10674.10
439.00, 180.00, 613.60, 4.04, 2.26, 115.20, 10682.11
451.00, 180.00, 613.60, 4.04, 2.25, 115.20, 10652.96
463.00, 180.00, 474.60, 4.31, 2.26, 115.20, 10647.85
475.00, 180.00, 613.50, 4.03, 2.26, 115.20, 10636.70
487.00, 180.00, 613.00, 4.04, 2.26, 115.20, 10626.13
499.00, 180.00, 613.40, 4.04, 2.25, 115.20, 10640.54
512.00, 180.00, 612.90, 4.03, 2.26, 115.20, 10623.23
524.00, 180.00, 611.60, 4.04, 2.21, 115.20, 10620.09
536.00, 180.00, 612.70, 4.04, 2.26, 115.20, 10618.47
548.00, 180.00, 612.50, 4.04, 2.24, 115.20, 10636.35
560.00, 180.00, 612.70, 4.04, 2.26, 115.20, 10637.05
572.00, 180.00, 612.60, 4.04, 2.26, 115.20, 10632.64
584.00, 180.00, 611.60, 4.04, 2.25, 115.20, 10600.46
