Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 90.00, 2.90, 4.55, 3.16, 178.80, -1.86
7.00, 90.00, 2.70, 4.55, 3.15, 178.80, 1.39
19.00, 90.00, 679.50, 3.89, 3.28, 178.80, 3.60
31.00, 90.00, 447.00, 4.11, 3.19, 178.80, -6.04
43.00, 90.00, 327.70, 4.19, 3.08, 177.00, -11.96
55.00, 90.00, 235.50, 4.35, 2.97, 173.10, -6.97
67.00, 90.00, 180.00, 4.32, 2.88, 168.30, 6.74
79.00, 90.00, 169.00, 4.38, 2.77, 163.20, -3.95
91.00, 90.00, 173.90, 4.60, 2.66, 158.10, -20.09
103.00, 90.00, 179.10, 4.33, 2.59, 152.70, -19.40
115.00, 90.00, 212.30, 4.27, 2.50, 147.30, -18.58
128.00, 90.00, 204.70, 4.32, 2.42, 141.60, -1.86
140.00, 90.00, 137.10, 4.31, 2.33, 136.20, 3.60
152.00, 90.00, 266.00, 4.35, 2.26, 130.80, -3.25
164.00, 90.00, 129.40, 4.35, 2.16, 125.40, -15.10
176.00, 90.00, 117.40, 4.27, 2.11, 119.70, -14.98
188.00, 90.00, 93.80, 4.41, 2.01, 114.30, -6.74
200.00, 90.00, 149.80, 4.41, 1.92, 108.90, 3.25
212.00, 90.00, 2.70, 4.56, 1.81, 103.20, 7.43
224.00, 90.00, 3.00, 4.56, 1.76, 97.50, -18.58
236.00, 90.00, 2.70, 4.56, 1.73, 93.90, -31.01
248.00, 90.00, 3.00, 4.56, 1.72, 92.10, -17.89
260.00, 90.00, 2.50, 4.56, 1.72, 91.20, -4.30
272.00, 90.00, 47.60, 4.56, 1.70, 90.90, 11.15
284.00, 90.00, 105.80, 4.56, 1.77, 90.30, 6.74
296.00, 90.00, 90.10, 4.45, 1.68, 90.30, 4.53
308.00, 90.00, 2.00, 4.43, 1.66, 90.00, 6.04
320.00, 90.00, 2.70, 4.57, 1.71, 90.00, -6.97
332.00, 90.00, 3.10, 4.57, 1.69, 90.00, 4.65
344.00, 90.00, 3.00, 4.56, 1.69, 90.00, 0.23
356.00, 90.00, 3.10, 4.56, 1.69, 90.00, -6.27
368.00, 90.00, 2.80, 4.56, 1.70, 90.00, 0.81
380.00, 90.00, 3.10, 4.56, 1.70, 90.00, 4.99
392.00, 90.00, 3.10, 4.56, 1.69, 90.00, -0.46
404.00, 90.00, 2.80, 4.56, 1.69, 90.00, -15.10
416.00, 90.00, 2.70, 4.56, 1.70, 90.00, -6.04
428.00, 90.00, 2.70, 4.56, 1.70, 90.00, -2.79
440.00, 90.00, 3.00, 4.55, 1.69, 90.00, -10.34
452.00, 90.00, 3.10, 4.56, 1.70, 90.00, -8.48
464.00, 90.00, 2.80, 4.56, 1.69, 90.00, -4.53
477.00, 90.00, 3.00, 4.56, 1.70, 90.00, 12.43
489.00, 90.00, 3.00, 4.56, 1.70, 90.00, -12.66
501.00, 90.00, 3.20, 4.56, 1.70, 90.00, -11.61
513.00, 90.00, 2.90, 4.56, 1.69, 90.00, -11.96
525.00, 90.00, 2.90, 4.54, 1.69, 90.00, -12.43
537.00, 90.00, 2.80, 4.55, 1.69, 90.00, 2.44
549.00, 90.00, 2.90, 4.56, 1.70, 90.00, 16.26
561.00, 90.00, 2.90, 4.56, 1.69, 90.00, 6.50
573.00, 90.00, 2.80, 4.56, 1.69, 90.00, -8.59
585.00, 90.00, 3.00, 4.56, 1.70, 90.00, -14.75
