Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 2.60, 4.54, 1.69, 88.20, -39.37
9.00, 180.00, 2.90, 4.54, 1.70, 88.20, -41.93
21.00, 180.00, 697.90, 3.92, 1.80, 88.20, -37.28
33.00, 180.00, 477.70, 4.14, 1.78, 88.20, -26.13
45.00, 180.00, 316.40, 4.19, 1.83, 90.00, -22.18
57.00, 180.00, 248.60, 4.45, 1.90, 93.90, -26.36
69.00, 180.00, 198.60, 4.33, 1.95, 98.70, -36.35
81.00, 180.00, 134.20, 4.34, 2.03, 104.70, -32.40
93.00, 180.00, 140.70, 4.29, 2.16, 110.10, -32.64
105.00, 180.00, 201.10, 4.51, 2.22, 115.80, -27.64
117.00, 180.00, 196.10, 4.51, 2.30, 121.50, -34.96
129.00, 180.00, 220.90, 4.32, 2.39, 126.90, -51.45
141.00, 180.00, 172.80, 4.32, 2.46, 132.30, -29.04
153.00, 180.00, 172.80, 4.37, 2.53, 137.40, -45.53
165.00, 180.00, 76.30, 4.36, 2.64, 142.80, -50.99
177.00, 180.00, 126.50, 4.38, 2.71, 148.20, -39.61
189.00, 180.00, 162.80, 4.40, 2.86, 154.20, -37.17
201.00, 180.00, 203.50, 4.32, 2.96, 159.60, -40.30
213.00, 180.00, 3.00, 4.57, 3.02, 165.60, -47.74
225.00, 180.00, 3.10, 4.56, 3.08, 171.00, -25.78
237.00, 180.00, 3.00, 4.56, 3.12, 174.00, -31.82
249.00, 180.00, 2.90, 4.56, 3.14, 175.50, -46.34
261.00, 180.00, 2.90, 4.55, 3.14, 176.10, -32.52
273.00, 180.00, 157.80, 4.56, 3.15, 176.40, -34.03
285.00, 180.00, 2.80, 4.55, 3.15, 176.70, -32.17
297.00, 180.00, 2.90, 4.56, 3.15, 176.70, -24.51
309.00, 180.00, 3.00, 4.56, 3.16, 177.00, -21.60
321.00, 180.00, 3.10, 4.55, 3.15, 177.00, -33.10
333.00, 180.00, 3.00, 4.55, 3.15, 177.00, -41.11
345.00, 180.00, 3.10, 4.56, 3.15, 177.00, -39.26
357.00, 180.00, 3.00, 4.55, 3.15, 177.00, -46.46
369.00, 180.00, 2.90, 4.55, 3.15, 177.00, -45.30
381.00, 180.00, 3.00, 4.55, 3.15, 177.00, -36.93
393.00, 180.00, 3.00, 4.56, 3.15, 177.00, -41.23
405.00, 180.00, 3.30, 4.55, 3.16, 177.00, -21.25
418.00, 180.00, 2.60, 4.55, 3.15, 177.00, -18.00
430.00, 180.00, 2.90, 4.55, 3.16, 177.00, -36.24
442.00, 180.00, 3.00, 4.55, 3.15, 177.00, -36.93
454.00, 180.00, 3.00, 4.55, 3.16, 177.00, -32.17
466.00, 180.00, 2.80, 4.56, 3.15, 177.00, -29.50
478.00, 180.00, 2.80, 4.56, 3.15, 177.00, -30.08
490.00, 180.00, 2.80, 4.55, 3.15, 177.00, -33.33
502.00, 180.00, 3.00, 4.55, 3.15, 177.00, -35.54
514.00, 180.00, 2.80, 4.55, 3.16, 177.00, -24.16
526.00, 180.00, 3.00, 4.56, 3.16, 177.00, -34.38
538.00, 180.00, 2.80, 4.55, 3.15, 177.00, -26.71
550.00, 180.00, 3.10, 4.56, 3.15, 177.00, -32.98
562.00, 180.00, 3.10, 4.56, 3.15, 177.00, -26.02
574.00, 180.00, 2.80, 4.55, 3.15, 177.00, -34.61
586.00, 180.00, 3.00, 4.55, 3.15, 177.00, -34.84
