Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 616.00, 3.85, 0.72, 23.40, 4928.92
4.00, 180.00, 616.50, 3.85, 0.71, 23.40, 4930.20
14.00, 180.00, 469.80, 4.03, 0.67, 23.40, 4926.83
26.00, 180.00, 272.80, 4.26, 0.68, 23.40, 4920.44
38.00, 180.00, 176.90, 4.31, 0.70, 23.40, 4666.20
50.00, 180.00, 169.30, 4.38, 0.77, 23.70, 3069.34
63.00, 180.00, 137.20, 4.44, 0.86, 27.90, 840.53
75.00, 180.00, 59.00, 4.54, 0.92, 32.70, 56.10
87.00, 180.00, 69.50, 4.41, 1.04, 38.40, -1.28
99.00, 180.00, 144.60, 4.40, 1.09, 44.70, -21.84
111.00, 180.00, 129.50, 4.43, 1.19, 50.40, -22.65
123.00, 180.00, 143.50, 4.38, 1.28, 56.40, -16.26
135.00, 180.00, 124.40, 4.41, 1.35, 61.80, -13.36
147.00, 180.00, 134.10, 4.39, 1.42, 68.40, -27.18
159.00, 180.00, 132.30, 4.45, 1.52, 75.30, -26.60
171.00, 180.00, 132.30, 4.42, 1.61, 82.20, -16.72
183.00, 180.00, 133.60, 4.42, 1.70, 89.40, -3.72
195.00, 180.00, 137.50, 4.38, 1.81, 96.30, -2.56
207.00, 180.00, 133.30, 4.39, 1.91, 103.20, -1.28
219.00, 180.00, 142.50, 4.38, 1.97, 109.80, -23.46
231.00, 180.00, 169.00, 4.48, 2.10, 116.70, -36.47
243.00, 180.00, 140.90, 4.40, 2.18, 122.40, -41.11
255.00, 180.00, 152.50, 4.41, 2.27, 128.70, -27.18
267.00, 180.00, 146.90, 4.36, 2.36, 134.40, -29.85
279.00, 180.00, 117.70, 4.36, 2.46, 140.40, -11.61
291.00, 180.00, 103.80, 4.31, 2.54, 146.10, 4.41
303.00, 180.00, 181.60, 4.37, 2.69, 152.10, 60.74
315.00, 180.00, 184.20, 4.33, 2.76, 157.50, 129.38
327.00, 180.00, 184.50, 4.33, 2.86, 163.20, 70.50
339.00, 180.00, 206.20, 4.33, 2.92, 168.60, 23.23
351.00, 180.00, 280.50, 4.21, 3.03, 172.80, 346.81
363.00, 180.00, 417.80, 4.08, 3.06, 173.40, 1675.96
376.00, 180.00, 485.40, 3.88, 3.12, 173.70, 4003.48
388.00, 180.00, 616.50, 4.06, 3.18, 174.00, 6146.34
400.00, 180.00, 616.70, 3.83, 3.16, 174.00, 7221.25
412.00, 180.00, 617.50, 3.84, 3.15, 174.00, 7411.85
424.00, 180.00, 617.40, 3.85, 3.12, 174.00, 7393.38
436.00, 180.00, 617.90, 3.85, 3.14, 174.00, 7354.01
448.00, 180.00, 390.60, 3.85, 3.13, 174.00, 7339.84
460.00, 180.00, 428.20, 3.85, 3.14, 174.00, 7303.14
472.00, 180.00, 553.00, 3.85, 3.09, 174.00, 7301.39
484.00, 180.00, 608.20, 3.88, 3.12, 174.00, 7275.84
496.00, 180.00, 616.00, 3.84, 3.11, 174.00, 7244.83
508.00, 180.00, 618.00, 3.85, 3.12, 174.00, 7245.99
520.00, 180.00, 617.90, 3.85, 3.13, 174.00, 7259.58
532.00, 180.00, 617.90, 3.85, 3.14, 174.00, 7245.99
544.00, 180.00, 617.80, 3.85, 3.13, 174.00, 7213.12
556.00, 180.00, 617.70, 3.84, 3.16, 174.00, 7206.16
568.00, 180.00, 616.20, 4.61, 3.06, 174.00, 7214.63
580.00, 180.00, 617.80, 3.87, 3.11, 174.00, 7200.93
