Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 2.70, 4.56, 1.70, 100.20, 11.96
4.00, 0.00, 2.90, 4.56, 1.70, 100.20, 9.41
15.00, 0.00, 2.90, 4.56, 1.70, 100.20, 18.93
27.00, 0.00, 499.50, 4.03, 1.79, 100.20, 13.94
39.00, 0.00, 383.00, 4.15, 1.73, 99.60, 13.94
51.00, 0.00, 294.30, 4.20, 1.66, 96.90, 12.20
63.00, 0.00, 234.40, 4.37, 1.60, 93.00, 0.81
75.00, 0.00, 185.90, 4.33, 1.50, 88.50, -0.35
87.00, 0.00, 158.40, 4.36, 1.45, 83.40, -28.80
99.00, 0.00, 175.20, 4.34, 1.37, 77.10, -17.31
111.00, 0.00, 137.60, 4.38, 1.30, 70.80, 6.04
123.00, 0.00, 139.60, 4.43, 1.22, 64.50, 24.27
135.00, 0.00, 179.20, 4.40, 1.16, 59.10, 89.66
147.00, 0.00, 325.90, 4.17, 1.16, 56.40, 554.82
159.00, 0.00, 427.00, 4.08, 1.16, 56.10, 2568.53
171.00, 0.00, 572.10, 3.93, 1.17, 55.80, 5399.19
183.00, 0.00, 489.00, 3.88, 1.18, 55.80, 7690.36
195.00, 0.00, 491.50, 3.89, 1.17, 55.80, 8830.55
207.00, 0.00, 636.50, 3.93, 1.19, 55.80, 9062.49
219.00, 0.00, 642.90, 3.89, 1.18, 55.80, 9015.33
231.00, 0.00, 645.00, 3.88, 1.18, 55.80, 8991.17
243.00, 0.00, 644.60, 3.88, 1.18, 55.80, 8955.17
255.00, 0.00, 489.50, 3.90, 1.19, 55.80, 8926.13
267.00, 0.00, 481.30, 3.89, 1.17, 55.80, 8911.03
279.00, 0.00, 606.00, 3.93, 1.18, 55.80, 8885.02
291.00, 0.00, 644.70, 3.89, 1.19, 55.80, 8888.15
303.00, 0.00, 643.80, 3.90, 1.18, 55.80, 8860.63
315.00, 0.00, 643.90, 3.89, 1.19, 55.80, 8849.36
327.00, 0.00, 643.50, 3.90, 1.18, 55.80, 8826.13
339.00, 0.00, 497.10, 3.91, 1.17, 55.80, 8831.01
351.00, 0.00, 643.60, 3.92, 1.17, 55.80, 8806.16
363.00, 0.00, 643.00, 3.90, 1.19, 55.80, 8825.78
376.00, 0.00, 642.80, 3.90, 1.18, 55.80, 8825.32
388.00, 0.00, 642.90, 3.90, 1.18, 55.80, 8821.37
400.00, 0.00, 643.00, 3.90, 1.19, 55.80, 8795.01
412.00, 0.00, 563.00, 3.91, 1.17, 55.80, 8783.97
424.00, 0.00, 642.70, 3.92, 1.17, 55.80, 8785.83
436.00, 0.00, 642.70, 3.90, 1.19, 55.80, 8786.76
448.00, 0.00, 642.50, 3.91, 1.18, 55.80, 8780.14
460.00, 0.00, 642.40, 3.91, 1.19, 55.80, 8763.42
472.00, 0.00, 642.20, 3.91, 1.18, 55.80, 8774.22
484.00, 0.00, 640.00, 3.91, 1.16, 55.80, 8760.86
496.00, 0.00, 640.80, 3.93, 1.18, 55.80, 8757.84
508.00, 0.00, 641.40, 3.91, 1.18, 55.80, 8752.85
520.00, 0.00, 641.90, 3.92, 1.19, 55.80, 8731.94
532.00, 0.00, 641.60, 3.91, 1.18, 55.80, 8732.40
544.00, 0.00, 476.80, 3.91, 1.18, 55.80, 8730.66
556.00, 0.00, 622.30, 4.52, 1.15, 55.80, 8728.11
568.00, 0.00, 639.90, 3.92, 1.19, 55.80, 8732.29
580.00, 0.00, 641.50, 3.91, 1.18, 55.80, 8742.62
