Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 2.60, 4.56, 1.72, 69.30, -15.21
8.00, 0.00, 586.50, 3.97, 1.76, 69.30, -18.12
20.00, 0.00, 442.00, 4.27, 1.76, 69.30, -13.24
32.00, 0.00, 335.60, 4.25, 1.68, 67.50, -11.15
44.00, 0.00, 238.40, 4.35, 1.65, 64.50, -10.57
56.00, 0.00, 196.40, 4.35, 1.56, 60.30, -16.03
69.00, 0.00, 107.70, 4.36, 1.46, 55.20, -19.16
81.00, 0.00, 130.60, 4.36, 1.38, 49.50, -20.79
93.00, 0.00, 127.20, 4.42, 1.32, 43.50, -7.90
105.00, 0.00, 120.10, 4.41, 1.22, 37.80, -7.08
117.00, 0.00, 152.10, 4.50, 1.18, 32.10, 33.91
129.00, 0.00, 279.20, 4.30, 1.14, 27.60, 234.96
141.00, 0.00, 275.40, 4.20, 1.13, 27.00, 1646.23
153.00, 0.00, 378.80, 4.07, 1.12, 26.70, 4688.62
165.00, 0.00, 650.80, 3.95, 1.15, 26.40, 7539.84
177.00, 0.00, 661.70, 3.95, 1.16, 26.40, 8949.48
189.00, 0.00, 661.60, 3.95, 1.16, 26.40, 9275.26
201.00, 0.00, 661.70, 3.95, 1.16, 26.40, 9233.33
213.00, 0.00, 540.10, 3.96, 1.11, 26.40, 9192.45
225.00, 0.00, 436.90, 4.20, 1.18, 26.40, 9134.03
237.00, 0.00, 661.70, 3.96, 1.16, 26.40, 9137.51
249.00, 0.00, 661.20, 3.96, 1.17, 26.40, 9122.88
261.00, 0.00, 660.90, 3.95, 1.16, 26.40, 9085.02
273.00, 0.00, 660.70, 3.96, 1.16, 26.40, 9081.77
285.00, 0.00, 624.60, 3.97, 1.15, 26.40, 9085.25
298.00, 0.00, 660.60, 4.00, 1.15, 26.40, 9065.04
310.00, 0.00, 659.80, 3.97, 1.16, 26.40, 9058.54
322.00, 0.00, 659.70, 3.97, 1.16, 26.40, 9041.58
334.00, 0.00, 659.50, 3.97, 1.16, 26.40, 9022.88
346.00, 0.00, 659.10, 3.97, 1.16, 26.40, 9021.83
358.00, 0.00, 657.80, 3.97, 1.14, 26.40, 9018.58
370.00, 0.00, 658.60, 3.97, 1.16, 26.40, 9014.75
382.00, 0.00, 658.20, 3.97, 1.16, 26.40, 9002.56
394.00, 0.00, 657.20, 3.98, 1.16, 26.40, 8990.83
406.00, 0.00, 657.50, 3.97, 1.16, 26.40, 8983.51
418.00, 0.00, 604.00, 3.97, 1.15, 26.40, 8974.45
430.00, 0.00, 652.00, 4.13, 1.18, 26.40, 8980.49
442.00, 0.00, 655.90, 3.98, 1.16, 26.40, 8964.81
454.00, 0.00, 655.90, 3.98, 1.16, 26.40, 8959.70
466.00, 0.00, 656.60, 3.98, 1.14, 26.40, 8955.05
478.00, 0.00, 501.40, 3.98, 1.16, 26.40, 8960.74
490.00, 0.00, 487.00, 3.99, 1.15, 26.40, 8953.78
502.00, 0.00, 646.60, 4.02, 1.16, 26.40, 8942.74
514.00, 0.00, 654.40, 3.99, 1.17, 26.40, 8939.49
527.00, 0.00, 655.30, 3.98, 1.16, 26.40, 8949.36
539.00, 0.00, 655.20, 3.99, 1.16, 26.40, 8939.26
551.00, 0.00, 528.80, 3.98, 1.16, 26.40, 8923.00
563.00, 0.00, 486.50, 3.99, 1.14, 26.40, 8925.20
575.00, 0.00, 629.40, 3.99, 1.16, 26.40, 8926.95
587.00, 0.00, 654.40, 3.99, 1.16, 26.40, 8907.32
