Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 3.00, 4.56, 1.70, 61.50, -59.58
14.00, 180.00, 677.00, 3.91, 1.79, 61.50, -59.35
26.00, 180.00, 313.90, 4.12, 1.79, 61.50, -57.38
38.00, 180.00, 274.20, 4.19, 1.81, 62.70, -53.54
50.00, 180.00, 214.50, 4.35, 1.88, 66.00, -70.96
62.00, 180.00, 160.60, 4.49, 1.92, 70.20, -83.74
74.00, 180.00, 141.10, 4.34, 2.04, 74.70, -74.22
86.00, 180.00, 193.50, 4.36, 2.10, 80.40, -61.67
98.00, 180.00, 191.50, 4.40, 2.19, 86.10, -52.73
110.00, 180.00, 132.70, 4.37, 2.25, 92.10, -51.92
122.00, 180.00, 87.30, 4.56, 2.37, 97.50, -51.34
134.00, 180.00, 181.30, 4.40, 2.44, 103.50, -41.46
146.00, 180.00, 144.00, 4.36, 2.53, 109.20, -41.70
158.00, 180.00, 144.90, 4.35, 2.63, 115.50, -35.66
170.00, 180.00, 157.80, 4.37, 2.75, 121.20, -17.54
182.00, 180.00, 247.20, 4.42, 2.84, 126.00, 220.33
194.00, 180.00, 481.50, 4.09, 2.85, 126.60, 1797.44
206.00, 180.00, 614.50, 4.00, 2.88, 126.90, 5177.70
218.00, 180.00, 680.10, 3.92, 2.90, 127.20, 7937.40
230.00, 180.00, 680.20, 3.91, 2.93, 127.20, 9053.78
242.00, 180.00, 680.60, 3.91, 2.91, 127.20, 9340.19
254.00, 180.00, 517.00, 3.92, 2.92, 127.20, 9364.81
266.00, 180.00, 614.30, 3.92, 2.96, 127.20, 9312.66
278.00, 180.00, 672.40, 4.11, 2.95, 127.20, 9309.06
290.00, 180.00, 678.90, 3.91, 2.94, 127.20, 9268.41
302.00, 180.00, 680.00, 3.92, 2.91, 127.20, 9240.30
315.00, 180.00, 679.90, 3.92, 2.92, 127.20, 9251.80
327.00, 180.00, 679.70, 3.92, 2.91, 127.20, 9237.75
339.00, 180.00, 540.60, 3.92, 2.92, 127.20, 9225.67
351.00, 180.00, 455.40, 3.92, 2.88, 127.20, 9203.02
363.00, 180.00, 636.80, 3.94, 2.88, 127.20, 9233.91
375.00, 180.00, 679.20, 3.93, 2.93, 127.20, 9221.25
387.00, 180.00, 678.60, 3.93, 2.91, 127.20, 9194.66
399.00, 180.00, 678.20, 3.93, 2.92, 127.20, 9187.69
411.00, 180.00, 678.40, 3.93, 2.92, 127.20, 9175.96
423.00, 180.00, 678.30, 3.94, 2.93, 127.20, 9159.93
435.00, 180.00, 678.10, 4.02, 2.95, 127.20, 9164.34
447.00, 180.00, 677.40, 3.93, 2.90, 127.20, 9170.27
459.00, 180.00, 677.70, 3.94, 2.92, 127.20, 9162.83
471.00, 180.00, 677.60, 3.94, 2.92, 127.20, 9148.55
483.00, 180.00, 677.10, 3.93, 2.92, 127.20, 9151.92
495.00, 180.00, 625.90, 3.94, 2.92, 127.20, 9154.47
507.00, 180.00, 674.00, 4.36, 2.89, 127.20, 9161.79
519.00, 180.00, 675.60, 3.94, 2.95, 127.20, 9138.21
531.00, 180.00, 676.50, 3.94, 2.92, 127.20, 9133.68
543.00, 180.00, 676.00, 3.94, 2.92, 127.20, 9127.53
555.00, 180.00, 676.00, 3.94, 2.92, 127.20, 9144.25
567.00, 180.00, 516.60, 3.94, 2.92, 127.20, 9156.56
579.00, 180.00, 508.50, 3.94, 2.90, 127.20, 9143.32
591.00, 180.00, 629.20, 4.00, 2.90, 127.20, 9132.64
