Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 2.80, 4.56, 1.72, 91.20, 6.50
8.00, 0.00, 2.70, 4.57, 1.71, 91.20, 7.90
20.00, 0.00, 2.70, 4.56, 1.71, 91.20, 4.41
32.00, 0.00, 389.10, 4.09, 1.77, 91.20, 14.75
44.00, 0.00, 258.30, 4.24, 1.70, 90.60, 9.29
56.00, 0.00, 298.90, 4.28, 1.67, 87.90, -20.67
68.00, 0.00, 196.00, 4.39, 1.58, 84.00, -5.57
80.00, 0.00, 195.50, 4.38, 1.53, 79.20, 15.45
92.00, 0.00, 153.20, 4.51, 1.45, 74.10, 42.62
104.00, 0.00, 206.80, 4.35, 1.40, 68.40, 175.61
116.00, 0.00, 255.20, 4.25, 1.35, 65.40, 1009.99
128.00, 0.00, 462.00, 4.12, 1.38, 64.50, 3907.08
140.00, 0.00, 648.80, 3.95, 1.40, 64.20, 7321.25
152.00, 0.00, 644.80, 3.96, 1.40, 63.90, 9827.53
164.00, 0.00, 626.10, 3.96, 1.38, 63.60, 11031.71
176.00, 0.00, 641.80, 4.06, 1.41, 63.60, 11188.62
188.00, 0.00, 643.40, 3.97, 1.38, 63.60, 11157.38
200.00, 0.00, 643.40, 3.97, 1.40, 63.60, 11074.56
212.00, 0.00, 643.10, 3.97, 1.39, 63.60, 11082.11
225.00, 0.00, 478.50, 3.97, 1.40, 63.60, 10948.08
237.00, 0.00, 622.60, 3.97, 1.38, 63.60, 11033.33
249.00, 0.00, 642.00, 4.00, 1.38, 63.60, 10965.62
261.00, 0.00, 643.10, 3.97, 1.40, 63.60, 10947.62
273.00, 0.00, 643.40, 3.98, 1.40, 63.60, 10914.63
285.00, 0.00, 558.40, 3.97, 1.40, 63.60, 10905.46
297.00, 0.00, 479.70, 3.98, 1.34, 63.60, 10888.85
309.00, 0.00, 608.00, 4.60, 1.38, 63.60, 10866.32
321.00, 0.00, 638.80, 3.99, 1.40, 63.60, 10865.51
333.00, 0.00, 643.50, 3.98, 1.40, 63.60, 10826.60
345.00, 0.00, 642.90, 3.97, 1.40, 63.60, 10840.77
357.00, 0.00, 586.90, 3.98, 1.40, 63.60, 10818.93
369.00, 0.00, 483.00, 3.98, 1.40, 63.60, 10809.52
381.00, 0.00, 558.90, 4.06, 1.39, 63.60, 10813.82
393.00, 0.00, 639.10, 3.99, 1.40, 63.60, 10834.15
405.00, 0.00, 642.80, 3.98, 1.40, 63.60, 10820.67
417.00, 0.00, 642.80, 3.98, 1.41, 63.60, 10814.87
429.00, 0.00, 642.50, 3.98, 1.40, 63.60, 10792.92
441.00, 0.00, 435.70, 3.98, 1.36, 63.60, 10799.19
454.00, 0.00, 642.80, 3.99, 1.40, 63.60, 10786.06
466.00, 0.00, 642.30, 3.98, 1.40, 63.60, 10777.24
478.00, 0.00, 642.30, 3.98, 1.40, 63.60, 10782.70
490.00, 0.00, 641.70, 3.99, 1.40, 63.60, 10792.33
502.00, 0.00, 641.70, 3.99, 1.36, 63.60, 10793.96
514.00, 0.00, 642.00, 4.10, 1.41, 63.60, 10796.86
526.00, 0.00, 641.60, 3.99, 1.39, 63.60, 10781.88
538.00, 0.00, 641.70, 3.99, 1.40, 63.60, 10756.21
550.00, 0.00, 641.30, 4.00, 1.39, 63.60, 10763.30
562.00, 0.00, 640.80, 3.99, 1.40, 63.60, 10742.39
574.00, 0.00, 639.70, 3.99, 1.38, 63.60, 10732.06
586.00, 0.00, 640.80, 4.02, 1.38, 63.60, 10731.48
