Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 180.00, 609.60, 3.95, 1.19, 55.20, 8082.58
5.00, 180.00, 609.60, 3.96, 1.19, 55.20, 8091.87
17.00, 180.00, 366.40, 4.12, 1.14, 55.20, 8091.41
29.00, 180.00, 285.10, 4.26, 1.16, 55.20, 8052.73
41.00, 180.00, 228.10, 4.32, 1.19, 55.20, 7524.62
53.00, 180.00, 212.70, 4.36, 1.23, 55.50, 5119.98
65.00, 180.00, 192.10, 4.36, 1.32, 58.80, 1933.80
77.00, 180.00, 125.80, 4.38, 1.37, 64.20, 257.72
89.00, 180.00, 163.40, 4.58, 1.47, 69.30, 76.77
102.00, 180.00, 161.80, 4.42, 1.53, 75.00, 64.46
114.00, 180.00, 149.40, 4.41, 1.63, 81.90, 42.74
126.00, 180.00, 137.00, 4.42, 1.70, 88.80, 36.00
138.00, 180.00, 82.60, 4.50, 1.80, 96.30, 22.42
150.00, 180.00, 62.10, 4.41, 1.89, 103.20, 35.31
162.00, 180.00, 151.40, 4.66, 1.99, 109.80, 39.14
174.00, 180.00, 172.70, 4.39, 2.09, 116.40, 50.41
186.00, 180.00, 181.50, 4.36, 2.19, 122.40, 31.82
198.00, 180.00, 204.70, 4.36, 2.26, 128.40, 58.07
210.00, 180.00, 216.00, 4.33, 2.35, 133.80, 83.16
222.00, 180.00, 209.90, 4.26, 2.38, 138.00, 378.63
234.00, 180.00, 342.40, 4.24, 2.46, 138.90, 1904.53
246.00, 180.00, 609.40, 3.94, 2.46, 139.50, 4653.19
258.00, 180.00, 615.50, 3.95, 2.49, 139.50, 6655.52
270.00, 180.00, 615.80, 3.94, 2.47, 139.50, 7460.16
282.00, 180.00, 616.00, 3.95, 2.47, 139.50, 7623.58
294.00, 180.00, 544.00, 3.95, 2.49, 139.50, 7588.39
306.00, 180.00, 615.20, 4.00, 2.47, 139.50, 7542.97
318.00, 180.00, 616.10, 3.94, 2.45, 139.50, 7577.70
330.00, 180.00, 615.90, 3.95, 2.48, 139.50, 7507.55
342.00, 180.00, 615.80, 3.95, 2.48, 139.50, 7437.51
354.00, 180.00, 615.80, 3.94, 2.47, 139.50, 7433.91
366.00, 180.00, 615.00, 3.95, 2.46, 139.50, 7439.84
378.00, 180.00, 615.50, 3.99, 2.46, 139.50, 7453.89
390.00, 180.00, 614.90, 3.95, 2.48, 139.50, 7471.31
402.00, 180.00, 615.20, 3.95, 2.46, 139.50, 7397.45
414.00, 180.00, 615.30, 3.95, 2.48, 139.50, 7365.62
426.00, 180.00, 524.90, 3.95, 2.48, 139.50, 7379.09
438.00, 180.00, 608.40, 3.95, 2.44, 139.50, 7395.24
450.00, 180.00, 612.90, 3.98, 2.45, 139.50, 7400.35
462.00, 180.00, 614.90, 3.94, 2.49, 139.50, 7404.65
474.00, 180.00, 614.70, 3.96, 2.47, 139.50, 7338.79
487.00, 180.00, 492.70, 3.96, 2.47, 139.50, 7310.69
499.00, 180.00, 463.80, 3.96, 2.48, 139.50, 7368.06
511.00, 180.00, 568.90, 4.27, 2.42, 139.50, 7375.03
523.00, 180.00, 613.40, 3.95, 2.50, 139.50, 7362.95
535.00, 180.00, 613.90, 3.95, 2.47, 139.50, 7351.80
547.00, 180.00, 614.20, 3.95, 2.49, 139.50, 7324.62
559.00, 180.00, 614.00, 3.96, 2.48, 139.50, 7306.97
571.00, 180.00, 428.30, 3.97, 2.44, 139.50, 7307.08
583.00, 180.00, 478.60, 4.31, 2.48, 139.50, 7319.74
