Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.70, 16.80, 6.16, 2.98, 264.90, -1.05
10.00, 0.70, 926.60, 4.74, 2.97, 264.90, -0.23
22.00, 0.70, 429.70, 6.14, 2.95, 264.75, 0.35
34.00, 0.70, 556.80, 5.56, 2.86, 260.70, -7.43
46.00, 0.70, 429.80, 5.74, 2.76, 253.20, -12.31
58.00, 0.70, 202.30, 5.87, 2.64, 243.45, -19.51
70.00, 0.70, 286.60, 5.82, 2.53, 232.65, -10.45
82.00, 0.70, 84.60, 6.13, 2.42, 221.85, 6.62
94.00, 0.70, 35.20, 6.16, 2.30, 211.20, 7.43
106.00, 0.70, 32.90, 5.88, 2.23, 201.00, -2.32
118.00, 0.70, 19.70, 6.16, 2.20, 194.70, -1.86
130.00, 0.70, 21.10, 6.17, 2.18, 191.40, 8.25
142.00, 0.70, 20.60, 6.15, 2.19, 189.90, 12.66
154.00, 0.70, 26.80, 6.08, 2.18, 189.15, 12.66
166.00, 0.70, 34.40, 6.16, 2.18, 188.85, 3.48
178.00, 0.70, 28.90, 6.16, 2.18, 188.70, 9.29
190.00, 0.70, 20.50, 6.15, 2.17, 188.40, 8.83
202.00, 0.70, 4.90, 6.17, 2.16, 188.25, -4.99
214.00, 0.70, 15.90, 6.17, 2.17, 188.10, -13.59
226.00, 0.70, 12.90, 6.15, 2.17, 188.10, -11.38
238.00, 0.70, 16.20, 6.17, 2.17, 188.10, -3.25
251.00, 0.70, 4.80, 6.17, 2.16, 188.10, -0.81
263.00, 0.70, 14.80, 6.13, 2.17, 188.10, -10.92
275.00, 0.70, 4.50, 6.15, 2.17, 188.10, -13.01
287.00, 0.70, 14.70, 6.15, 2.17, 188.10, -8.48
299.00, 0.70, 4.80, 6.15, 2.16, 188.10, -4.53
311.00, 0.70, 14.60, 6.15, 2.17, 188.10, -14.98
323.00, 0.70, 5.80, 6.15, 2.16, 188.10, -7.67
335.00, 0.70, 14.60, 6.14, 2.17, 188.10, -21.72
347.00, 0.70, 15.80, 6.15, 2.17, 188.10, -9.06
359.00, 0.70, 14.20, 6.13, 2.17, 188.10, -2.21
371.00, 0.70, 15.80, 6.15, 2.16, 188.10, -17.42
383.00, 0.70, 14.80, 6.15, 2.17, 188.10, -23.00
395.00, 0.70, 12.50, 6.16, 2.17, 188.10, -15.45
407.00, 0.70, 11.90, 6.14, 2.17, 188.10, -14.75
419.00, 0.70, 16.20, 6.14, 2.16, 188.10, -5.23
431.00, 0.70, 15.80, 6.16, 2.17, 188.10, -3.37
443.00, 0.70, 15.50, 6.14, 2.17, 188.10, -11.73
455.00, 0.70, 16.50, 6.14, 2.17, 188.10, -8.59
467.00, 0.70, 10.70, 6.16, 2.16, 188.10, 11.96
479.00, 0.70, 10.60, 6.14, 2.16, 188.10, 10.80
491.00, 0.70, 11.90, 6.14, 2.16, 188.10, 4.88
503.00, 0.70, 15.90, 6.15, 2.16, 188.10, 6.27
515.00, 0.70, 14.90, 6.14, 2.16, 188.10, -6.50
527.00, 0.70, 15.80, 6.15, 2.17, 188.10, -16.03
539.00, 0.70, 15.80, 6.15, 2.16, 188.10, -1.28
551.00, 0.70, 14.70, 6.06, 2.17, 188.10, -2.44
563.00, 0.70, 15.60, 6.17, 2.16, 188.10, -20.09
575.00, 0.70, 14.20, 6.15, 2.17, 188.10, -14.98
587.00, 0.70, 15.70, 6.17, 2.16, 188.10, -10.22
