Timestamp, Desired Position, Servo Current, Servo Voltage, Servo Potentiometer, Encoder, Force
2.00, 0.00, 16.20, 6.14, 2.98, 265.35, -22.65
4.00, 0.00, 16.40, 6.19, 2.98, 265.35, -5.34
14.00, 0.00, 16.90, 6.17, 2.98, 265.35, -10.92
26.00, 0.00, 1106.60, 5.08, 2.97, 265.35, -5.46
38.00, 0.00, 545.80, 5.59, 2.90, 264.00, -6.85
50.00, 0.00, 326.90, 5.99, 2.79, 256.65, 2.56
62.00, 0.00, 235.60, 5.89, 2.67, 246.30, -1.63
74.00, 0.00, 162.20, 6.01, 2.54, 234.45, -12.78
86.00, 0.00, 144.00, 6.01, 2.41, 223.05, -3.83
98.00, 0.00, 153.50, 5.99, 2.27, 211.05, -5.92
110.00, 0.00, 138.60, 6.02, 2.14, 198.75, -2.67
122.00, 0.00, 155.80, 6.01, 2.01, 186.15, -13.24
135.00, 0.00, 140.50, 5.98, 1.87, 173.25, -14.63
147.00, 0.00, 147.20, 5.99, 1.72, 160.35, 1.05
159.00, 0.00, 150.80, 6.00, 1.59, 147.15, 12.78
171.00, 0.00, 138.90, 6.10, 1.42, 134.40, -4.88
183.00, 0.00, 140.70, 6.02, 1.29, 121.65, -16.96
195.00, 0.00, 147.70, 5.97, 1.16, 109.20, -8.94
207.00, 0.00, 136.30, 6.05, 1.05, 96.60, 3.48
219.00, 0.00, 142.60, 6.01, 0.93, 84.00, -4.76
231.00, 0.00, 154.40, 6.03, 0.80, 71.10, -12.43
243.00, 0.00, 141.70, 6.01, 0.69, 58.05, -11.73
255.00, 0.00, 136.40, 5.97, 0.57, 45.15, -9.06
267.00, 0.00, 26.50, 6.17, 0.46, 32.25, 0.70
279.00, 0.00, 59.90, 5.78, 0.37, 19.80, -4.99
291.00, 0.00, 30.60, 6.15, 0.30, 10.35, -24.62
303.00, 0.00, 23.00, 6.17, 0.28, 4.50, -13.70
315.00, 0.00, 25.90, 6.14, 0.27, 1.80, 5.11
327.00, 0.00, 18.50, 6.14, 0.25, 0.60, 15.45
339.00, 0.00, 19.30, 6.17, 0.26, 0.15, -8.83
351.00, 0.00, 25.90, 6.18, 0.26, -0.15, -21.95
363.00, 0.00, 21.40, 6.15, 0.26, -0.15, -7.67
375.00, 0.00, 22.80, 5.97, 0.25, -0.15, -19.86
387.00, 0.00, 22.40, 6.16, 0.25, -0.15, -12.66
399.00, 0.00, 22.50, 6.17, 0.25, -0.15, -9.87
411.00, 0.00, 22.40, 6.17, 0.26, -0.15, -16.26
423.00, 0.00, 19.40, 6.14, 0.26, -0.15, -2.79
435.00, 0.00, 19.20, 6.00, 0.26, -0.15, -10.22
447.00, 0.00, 19.70, 6.15, 0.25, -0.15, -5.92
459.00, 0.00, 19.40, 6.14, 0.26, -0.15, -1.51
471.00, 0.00, 19.00, 6.18, 0.26, -0.15, -3.02
484.00, 0.00, 19.50, 6.15, 0.26, -0.15, -3.02
496.00, 0.00, 19.80, 5.91, 0.25, -0.15, -3.48
508.00, 0.00, 22.50, 6.16, 0.26, -0.15, 5.46
520.00, 0.00, 22.60, 6.16, 0.25, -0.15, -12.08
532.00, 0.00, 22.60, 6.17, 0.26, -0.15, -17.31
544.00, 0.00, 22.50, 6.17, 0.26, -0.15, -7.67
556.00, 0.00, 22.70, 5.91, 0.25, -0.15, -3.48
568.00, 0.00, 22.70, 6.14, 0.26, -0.15, -1.63
580.00, 0.00, 22.70, 6.16, 0.25, -0.15, 6.74
